table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries chimiques,data,1999,75.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries chimiques,data,2000,84.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries chimiques,data,2001,96.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,1995,103.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,1996,112.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,1997,98.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,1998,100.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,1999,120.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,2000,129.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries des mat.construct.et verre,data,2001,153.8,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,1995,70.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,1996,80.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,1997,95.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,1998,97.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,1999,100.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,2000,113.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries diverses,data,2001,130.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,1995,585.8,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,1996,642.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,1997,718.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,1998,831.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,1999,876.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,2000,926.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries manufacturières,data,2001,1024.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,1995,77.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,1996,84.6,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,1997,100.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,1998,120.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,1999,135.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,2000,150.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries mécaniques et électriques,data,2001,175.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,1995,577.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,1996,468.4,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,1997,716.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,1998,774.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,1999,677.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,2000,914.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Industries non manufacturières,data,2001,1092.4,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,1995,24.4,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,1996,19.8,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,1997,39.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,1998,40.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,1999,42.6,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,2000,24.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Mines,data,2001,42.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,1995,62.3,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,1996,55.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,1997,58.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,1998,83.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,1999,118.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,2000,85.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Organismes financiers,data,2001,88.3,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,1995,49.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,1996,42.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,1997,40.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,1998,60.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,1999,70.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,2000,80.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’eau,data,2001,91.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,1995,129.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,1996,154.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,1997,308.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,1998,303.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,1999,238.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,2000,378.8,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Production d’électricité,data,2001,498.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,1995,4120.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,1996,4422.3,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,1997,5152.7,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,1998,5610.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,1999,6277.6,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,2000,6922.8,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Total général,aggregate,2001,7596.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,1995,295.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,1996,292.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,1997,483.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,1998,430.2,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,1999,813.4,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,2000,722.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,Transport,data,2001,704.9,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,1995,675.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,1996,695.3,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,1997,780.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,1998,840.0,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,1999,938.5,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,2000,1055.1,False,1,single source,2001,229
17.14,FORMATION BRUTE DE CAPITAL FIXE PAR SECTEUR D’ACTIVITE,formation brute de capital fixe par secteur d activite,dont logement des ménages,aggregate,2001,1185.1,False,1,single source,2001,229
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2016,14521.8,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2017,15146.8,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2018,16947.3,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2019,18917.1,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2020,13456.7,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2021,15805.0,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2022,18092.4,False,2,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES MARCHANDES,data,2023,18199.4,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2016,5009.7,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2017,5302.7,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2018,5198.7,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2019,4981.6,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2020,5479.1,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2021,5052.6,False,3,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2022,4649.7,False,2,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,ACTIVITES NON MARCHANDES,data,2023,5343.2,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités de services marchands,data,2013,7333.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités de services marchands,data,2014,7758.8,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités de services marchands,data,2015,7701.8,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités de services marchands,data,2016,7613.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités de services marchands,data,2017,7890.6,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2016,247.6,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2017,361.7,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2018,258.7,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2019,315.6,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2020,330.6,False,4,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2021,408.7,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2022,528.2,False,2,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités financières et d'assurance,data,2023,519.9,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités marchandes,data,2013,13027.6,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités marchandes,data,2014,12930.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités marchandes,data,2015,12827.2,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités marchandes,data,2016,13005.3,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités marchandes,data,2017,13609.7,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités non marchandes,data,2013,3438.2,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités non marchandes,data,2014,3505.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités non marchandes,data,2015,3981.4,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités non marchandes,data,2016,4361.6,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Activités non marchandes,data,2017,4529.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture et pêche,data,2013,757.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture et pêche,data,2014,783.4,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture et pêche,data,2015,816.0,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture et pêche,data,2016,839.5,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture et pêche,data,2017,868.1,False,1,single source,2019,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2016,809.0,False,1,single source,2020,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2017,830.5,False,2,confirmed,2021,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2018,868.0,False,3,confirmed,2022,283
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2019,977.7,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2020,610.1,False,4,confirmed,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2021,709.7,False,3,revised,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Agriculture. sylviculture et pêche,data,2023,742.9,False,1,single source,2023,285
17.14,Formation brute de capital Fixe par secteur d’activité تكوين رأس المال الثابت اإلجمالي حسب ميدان النشاط14,formation brute de capital fixe par secteur d activité 14,Autres Services marchands,data,2013,4607.5,False,1,single source,2019,283
