series,description,unit,year,month,t,running,treated,value,log_value,published_share
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,2,2000.0833333333333,-131,False,1125.0,7.025538314638521,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,3,2000.1666666666667,-130,False,1503.0,7.315218389752975,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,4,2000.25,-129,False,1379.0,7.229113877793302,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,5,2000.3333333333333,-128,False,1581.0,7.365812837209472,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,6,2000.4166666666667,-127,False,1503.0,7.315218389752975,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,7,2000.5,-126,False,1868.0,7.532623618788788,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,8,2000.5833333333333,-125,False,1685.0,7.429520842786462,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,9,2000.6666666666667,-124,False,1347.0,7.205635176410364,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,10,2000.75,-123,False,1289.0,7.161622002939187,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,11,2000.8333333333333,-122,False,1365.0,7.21890970761906,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2000,12,2000.9166666666667,-121,False,1346.0,7.204892510204673,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,1,2001.0,-120,False,1252.0,7.132497551660044,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,2,2001.0833333333333,-119,False,1079.0,6.983789965258135,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,3,2001.1666666666667,-118,False,1373.0,7.224753405767971,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,4,2001.25,-117,False,1198.0,7.088408778675395,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,5,2001.3333333333333,-116,False,1206.0,7.095064377287131,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,6,2001.4166666666667,-115,False,1299.0,7.1693500166706,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,7,2001.5,-114,False,1579.0,7.364547014255642,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,8,2001.5833333333333,-113,False,1782.0,7.485491608030754,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,9,2001.6666666666667,-112,False,1345.0,7.20414929203594,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,10,2001.75,-111,False,1389.0,7.236339342754344,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,11,2001.8333333333333,-110,False,1330.0,7.1929342212158,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2001,12,2001.9166666666667,-109,False,1503.0,7.315218389752975,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,1,2002.0,-108,False,1200.0,7.090076835776092,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,2,2002.0833333333333,-107,False,1230.0,7.114769448366463,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,3,2002.1666666666667,-106,False,1315.0,7.181591944611865,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,4,2002.25,-105,False,1188.0,7.080026499922591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,5,2002.3333333333333,-104,False,1194.0,7.085064293952548,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,6,2002.4166666666667,-103,False,1347.0,7.205635176410364,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,7,2002.5,-102,False,1496.0,7.310550158534422,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,8,2002.5833333333333,-101,False,1730.0,7.455876687491824,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,9,2002.6666666666667,-100,False,1410.0,7.251344983372214,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,10,2002.75,-99,False,1428.0,7.2640301428995295,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,11,2002.8333333333333,-98,False,1265.0,7.142827401161621,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2002,12,2002.9166666666667,-97,False,1613.0,7.385851078125209,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,1,2003.0,-96,False,1204.0,7.093404625868766,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,2,2003.0833333333333,-95,False,1299.0,7.1693500166706,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,3,2003.1666666666667,-94,False,1185.0,7.077498053569231,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,4,2003.25,-93,False,1160.0,7.05617528410041,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,5,2003.3333333333333,-92,False,1430.0,7.265429723253953,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,6,2003.4166666666667,-91,False,1267.0,7.144407180321139,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,7,2003.5,-90,False,1475.0,7.29641326877392,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,8,2003.5833333333333,-89,False,1698.0,7.437206366871292,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,9,2003.6666666666667,-88,False,1260.0,7.138866999945524,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,10,2003.75,-87,False,1114.0,7.01571242048723,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,11,2003.8333333333333,-86,False,1314.0,7.1808311990445555,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2003,12,2003.9166666666667,-85,False,1292.0,7.163946684342547,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,1,2004.0,-84,False,1156.0,7.052721049232323,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,2,2004.0833333333333,-83,False,1149.0,7.046647277848756,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,3,2004.1666666666667,-82,False,1058.0,6.964135612418245,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,4,2004.25,-81,False,1001.0,6.90875477931522,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,5,2004.3333333333333,-80,False,1259.0,7.138073034044347,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,6,2004.4166666666667,-79,False,1283.0,7.1569563646156364,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,7,2004.5,-78,False,1366.0,7.2196420401307355,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,8,2004.5833333333333,-77,False,1505.0,7.316548177182976,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,9,2004.6666666666667,-76,False,1341.0,7.201170883281678,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,10,2004.75,-75,False,1214.0,7.101675971619444,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,11,2004.8333333333333,-74,False,1256.0,7.135687347028144,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2004,12,2004.9166666666667,-73,False,1266.0,7.143617602704121,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,1,2005.0,-72,False,1243.0,7.1252830915107115,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,2,2005.0833333333333,-71,False,966.0,6.873163834212518,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,3,2005.1666666666667,-70,False,1177.0,7.0707241072602764,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,4,2005.25,-69,False,1199.0,7.089243155027514,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,5,2005.3333333333333,-68,False,1223.0,7.109062135687172,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,6,2005.4166666666667,-67,False,1225.0,7.110696122978827,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,7,2005.5,-66,False,1411.0,7.252053951852814,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,8,2005.5833333333333,-65,False,1636.0,7.400009517162692,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,9,2005.6666666666667,-64,False,1335.0,7.19668657083435,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,10,2005.75,-63,False,1277.0,7.152268856032539,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,11,2005.8333333333333,-62,False,1389.0,7.236339342754344,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2005,12,2005.9166666666667,-61,False,1287.0,7.160069207596127,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,1,2006.0,-60,False,1188.0,7.080026499922591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,2,2006.0833333333333,-59,False,1041.0,6.947937068614969,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,3,2006.1666666666667,-58,False,1239.0,7.122059881629142,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,4,2006.25,-57,False,1264.0,7.142036574706803,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,5,2006.3333333333333,-56,False,1330.0,7.1929342212158,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,6,2006.4166666666667,-55,False,1284.0,7.157735484249907,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,7,2006.5,-54,False,1392.0,7.238496840894365,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,8,2006.5833333333333,-53,False,1487.0,7.304515946460155,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,9,2006.6666666666667,-52,False,1286.0,7.1592919047975645,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,10,2006.75,-51,False,1247.0,7.1284959456800365,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,11,2006.8333333333333,-50,False,1289.0,7.161622002939187,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2006,12,2006.9166666666667,-49,False,1100.0,7.003065458786462,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,1,2007.0,-48,False,1159.0,7.055312843339752,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,2,2007.0833333333333,-47,False,1079.0,6.983789965258135,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,3,2007.1666666666667,-46,False,1146.0,7.044032897274685,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,4,2007.25,-45,False,1037.0,6.9440872082295275,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,5,2007.3333333333333,-44,False,1251.0,7.1316985104669115,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,6,2007.4166666666667,-43,False,1182.0,7.074963197966044,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,7,2007.5,-42,False,1284.0,7.157735484249907,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,8,2007.5833333333333,-41,False,1485.0,7.3031700512368,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,9,2007.6666666666667,-40,False,1225.0,7.110696122978827,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,10,2007.75,-39,False,1352.0,7.20934025660291,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,11,2007.8333333333333,-38,False,1098.0,7.001245622069476,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2007,12,2007.9166666666667,-37,False,1261.0,7.13966033596492,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,1,2008.0,-36,False,1091.0,6.994849985833071,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,2,2008.0833333333333,-35,False,1064.0,6.96979066990159,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,3,2008.1666666666667,-34,False,1092.0,6.9957661563048505,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,4,2008.25,-33,False,1078.0,6.982862751468942,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,5,2008.3333333333333,-32,False,1141.0,7.039660349862076,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,6,2008.4166666666667,-31,False,1124.0,7.024649030453636,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,7,2008.5,-30,False,1321.0,7.186144304522325,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,8,2008.5833333333333,-29,False,1388.0,7.23561914106675,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,9,2008.6666666666667,-28,False,1160.0,7.05617528410041,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,10,2008.75,-27,False,1250.0,7.1308988302963465,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,11,2008.8333333333333,-26,False,1188.0,7.080026499922591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2008,12,2008.9166666666667,-25,False,1188.0,7.080026499922591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,1,2009.0,-24,False,878.0,6.777646593635117,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,2,2009.0833333333333,-23,False,898.0,6.8001700683022,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,3,2009.1666666666667,-22,False,1065.0,6.970730078143525,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,4,2009.25,-21,False,978.0,6.885509670034818,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,5,2009.3333333333333,-20,False,1070.0,6.975413927455952,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,6,2009.4166666666667,-19,False,1150.0,7.047517221357296,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,7,2009.5,-18,False,1279.0,7.153833801578843,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,8,2009.5833333333333,-17,False,1158.0,7.05444965813294,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,9,2009.6666666666667,-16,False,1148.0,7.045776576879511,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,10,2009.75,-15,False,1174.0,7.068172000388042,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,11,2009.8333333333333,-14,False,1173.0,7.067319848653476,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2009,12,2009.9166666666667,-13,False,1079.0,6.983789965258135,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,1,2010.0,-12,False,948.0,6.854354502255021,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,2,2010.0833333333333,-11,False,1032.0,6.939253946041508,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,3,2010.1666666666667,-10,False,984.0,6.891625897052253,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,4,2010.25,-9,False,939.0,6.844815479208263,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,5,2010.3333333333333,-8,False,1016.0,6.923628628138427,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,6,2010.4166666666667,-7,False,977.0,6.884486652042782,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,7,2010.5,-6,False,1189.0,7.080867896690782,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,8,2010.5833333333333,-5,False,1085.0,6.98933526597456,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,9,2010.6666666666667,-4,False,1120.0,7.02108396428914,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,10,2010.75,-3,False,1053.0,6.959398512133975,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,11,2010.8333333333333,-2,False,1039.0,6.946013991099227,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2010,12,2010.9166666666667,-1,False,1113.0,7.014814351275545,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,1,2011.0,0,True,495.0,6.20455776256869,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,2,2011.0833333333333,1,True,655.0,6.484635235635252,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,3,2011.1666666666667,2,True,1076.0,6.98100574072173,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,4,2011.25,3,True,1019.0,6.926577033222725,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,5,2011.3333333333333,4,True,956.0,6.862757913051401,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,6,2011.4166666666667,5,True,1227.0,7.112327444710911,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,7,2011.5,6,True,1280.0,7.154615356913663,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,8,2011.5833333333333,7,True,1103.0,7.005789019253503,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,9,2011.6666666666667,8,True,1245.0,7.126890808898808,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,10,2011.75,9,True,1184.0,7.076653815443951,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,11,2011.8333333333333,10,True,1244.0,7.126087273299125,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2011,12,2011.9166666666667,11,True,1169.0,7.063903961472068,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,1,2012.0,12,True,1074.0,6.97914527506881,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,2,2012.0833333333333,13,True,990.0,6.897704943128636,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,3,2012.1666666666667,14,True,1238.0,7.121252453244542,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,4,2012.25,15,True,1083.0,6.9874902470009905,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,5,2012.3333333333333,16,True,1275.0,7.150701457592526,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,6,2012.4166666666667,17,True,1175.0,7.069023426578259,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,7,2012.5,18,True,1270.0,7.146772179452637,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,8,2012.5833333333333,19,True,1373.0,7.224753405767971,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,9,2012.6666666666667,20,True,1135.0,7.034387929915503,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,10,2012.75,21,True,1218.0,7.1049654482698426,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,11,2012.8333333333333,22,True,1133.0,7.0326242610280065,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2012,12,2012.9166666666667,23,True,1180.0,7.07326971745971,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,1,2013.0,24,True,1026.0,6.933423025730715,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,2,2013.0833333333333,25,True,993.0,6.900730664045173,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,3,2013.1666666666667,26,True,1069.0,6.974478911025045,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,4,2013.25,27,True,1142.0,7.040536390215956,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,5,2013.3333333333333,28,True,1141.0,7.039660349862076,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,6,2013.4166666666667,29,True,1379.0,7.229113877793302,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,7,2013.5,30,True,1210.0,7.098375638590786,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,8,2013.5833333333333,31,True,1379.0,7.229113877793302,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,9,2013.6666666666667,32,True,1182.0,7.074963197966044,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,10,2013.75,33,True,1188.0,7.080026499922591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,11,2013.8333333333333,34,True,926.0,6.8308742346461795,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2013,12,2013.9166666666667,35,True,904.0,6.806829360392176,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,1,2014.0,36,True,1173.0,7.067319848653476,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,2,2014.0833333333333,37,True,945.0,6.851184927493743,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,3,2014.1666666666667,38,True,1017.0,6.92461239604856,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,4,2014.25,39,True,1190.0,7.081708586105575,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,5,2014.3333333333333,40,True,1075.0,6.980075940561763,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,6,2014.4166666666667,41,True,1132.0,7.0317412587631285,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,7,2014.5,42,True,1049.0,6.955592608396297,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,8,2014.5833333333333,43,True,1278.0,7.15305163493748,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,9,2014.6666666666667,44,True,965.0,6.872128101338986,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,10,2014.75,45,True,942.0,6.848005274576363,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,11,2014.8333333333333,46,True,859.0,6.755768921984255,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2014,12,2014.9166666666667,47,True,729.0,6.591673732008658,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,1,2015.0,48,True,847.0,6.741700694652055,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,2,2015.0833333333333,49,True,775.0,6.652863029353347,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,3,2015.1666666666667,50,True,871.0,6.769641976852503,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,4,2015.25,51,True,839.0,6.732210706467206,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,5,2015.3333333333333,52,True,1041.0,6.947937068614969,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,6,2015.4166666666667,53,True,959.0,6.8658910748834385,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,7,2015.5,54,True,1181.0,7.074116816197362,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,8,2015.5833333333333,55,True,1145.0,7.0431599159883405,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,9,2015.6666666666667,56,True,955.0,6.86171134048073,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,10,2015.75,57,True,824.0,6.714170529909472,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,11,2015.8333333333333,58,True,686.0,6.530877627725885,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2015,12,2015.9166666666667,59,True,759.0,6.63200177739563,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,1,2016.0,60,True,942.0,6.848005274576363,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,2,2016.0833333333333,61,True,914.0,6.81783057145415,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,3,2016.1666666666667,62,True,945.0,6.851184927493743,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,4,2016.25,63,True,921.0,6.825460036255307,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,5,2016.3333333333333,64,True,911.0,6.814542897259958,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,6,2016.4166666666667,65,True,956.0,6.862757913051401,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,7,2016.5,66,True,1107.0,7.009408932708637,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,8,2016.5833333333333,67,True,1049.0,6.955592608396297,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,9,2016.6666666666667,68,True,1007.0,6.914730892718563,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,10,2016.75,69,True,766.0,6.641182169740591,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,11,2016.8333333333333,70,True,771.0,6.647688373563329,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2016,12,2016.9166666666667,71,True,746.0,6.61472560020376,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2017,1,2017.0,72,True,907.0,6.810142450115136,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2017,2,2017.0833333333333,73,True,738.0,6.6039438246004725,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2017,3,2017.1666666666667,74,True,1028.0,6.93537044601511,1.0
road_injuries,"Road traffic injuries (table 11.7, monthly panel)",injuries,2017,4,2017.25,75,True,878.0,6.777646593635117,1.0
