wave,product_ar,region,expenditure_pc_millimes
2015,معلوم اإليجار االفتراضي,North West,317387.0
2015,معلوم اإليجار االفتراضي,South East,366337.0
2015,معلوم اإليجار االفتراضي,South West,344160.0
2015,معلوم الجوالن و األداء,Centre East,9540.0
2015,معلوم الجوالن و األداء,Centre West,3339.0
2015,معلوم الجوالن و األداء,Grand Tunis,12049.0
2015,معلوم الجوالن و األداء,National,7632.0
2015,معلوم الجوالن و األداء,North East,5785.0
2015,معلوم الجوالن و األداء,North West,3174.0
2015,معلوم الجوالن و األداء,South East,6643.0
2015,معلوم الجوالن و األداء,South West,4034.0
2015,معلوم الحضانة المدرسية,Centre East,4185.0
2015,معلوم الحضانة المدرسية,Centre West,76.0
2015,معلوم الحضانة المدرسية,Grand Tunis,7218.0
2015,معلوم الحضانة المدرسية,National,3115.0
2015,معلوم الحضانة المدرسية,North East,1619.0
2015,معلوم الحضانة المدرسية,North West,192.0
2015,معلوم الحضانة المدرسية,South East,668.0
2015,معلوم الحضانة المدرسية,South West,476.0
2015,معلوم المحضنة,Centre East,3522.0
2015,معلوم المحضنة,Centre West,355.0
2015,معلوم المحضنة,Grand Tunis,3758.0
2015,معلوم المحضنة,National,2459.0
2015,معلوم المحضنة,North East,3424.0
2015,معلوم المحضنة,North West,469.0
2015,معلوم المحضنة,South East,1046.0
2015,معلوم المحضنة,South West,651.0
2015,معلوم المراقبة الفنّية,Centre East,2331.0
2015,معلوم المراقبة الفنّية,Centre West,876.0
2015,معلوم المراقبة الفنّية,Grand Tunis,2537.0
2015,معلوم المراقبة الفنّية,National,1836.0
2015,معلوم المراقبة الفنّية,North East,1653.0
2015,معلوم المراقبة الفنّية,North West,907.0
2015,معلوم المراقبة الفنّية,South East,1780.0
2015,معلوم المراقبة الفنّية,South West,1043.0
2015,معلوم روضة أطفال,Centre East,11014.0
2015,معلوم روضة أطفال,Centre West,3080.0
2015,معلوم روضة أطفال,Grand Tunis,20334.0
2015,معلوم روضة أطفال,National,10473.0
2015,معلوم روضة أطفال,North East,9750.0
2015,معلوم روضة أطفال,North West,3541.0
2015,معلوم روضة أطفال,South East,5234.0
2015,معلوم روضة أطفال,South West,4870.0
2015,مكتبة,Centre East,1011.0
2015,مكتبة,Centre West,785.0
2015,مكتبة,Grand Tunis,385.0
2015,مكتبة,National,660.0
2015,مكتبة,North East,403.0
2015,مكتبة,North West,554.0
2015,مكتبة,South East,316.0
2015,مكتبة,South West,1438.0
2015,مكسرات وحبوب أخرى,Centre East,4637.0
2015,مكسرات وحبوب أخرى,Centre West,1166.0
2015,مكسرات وحبوب أخرى,Grand Tunis,4526.0
2015,مكسرات وحبوب أخرى,National,3058.0
2015,مكسرات وحبوب أخرى,North East,2039.0
2015,مكسرات وحبوب أخرى,North West,1689.0
2015,مكسرات وحبوب أخرى,South East,1791.0
2015,مكسرات وحبوب أخرى,South West,1203.0
2015,ملح,Centre East,365.0
2015,ملح,Centre West,464.0
2015,ملح,Grand Tunis,326.0
2015,ملح,National,421.0
2015,ملح,North East,631.0
2015,ملح,North West,583.0
2015,ملح,South East,366.0
2015,ملح,South West,285.0
2015,ملسوقة ،بريك,Centre East,3054.0
2015,ملسوقة ،بريك,Centre West,2630.0
2015,ملسوقة ،بريك,Grand Tunis,3700.0
2015,ملسوقة ،بريك,National,3199.0
2015,ملسوقة ،بريك,North East,4349.0
2015,ملسوقة ،بريك,North West,2695.0
2015,ملسوقة ،بريك,South East,2215.0
2015,ملسوقة ،بريك,South West,2731.0
2015,ملوخية مرحية,Centre East,526.0
2015,ملوخية مرحية,Centre West,231.0
2015,ملوخية مرحية,Grand Tunis,708.0
2015,ملوخية مرحية,National,627.0
2015,ملوخية مرحية,North East,584.0
2015,ملوخية مرحية,North West,813.0
2015,ملوخية مرحية,South East,372.0
2015,ملوخية مرحية,South West,1751.0
2015,منتوجات بحريّة أخرى,Centre East,1691.0
2015,منتوجات بحريّة أخرى,Centre West,104.0
2015,منتوجات بحريّة أخرى,Grand Tunis,1976.0
2015,منتوجات بحريّة أخرى,National,961.0
2015,منتوجات بحريّة أخرى,North East,227.0
2015,منتوجات بحريّة أخرى,North West,38.0
2015,منتوجات بحريّة أخرى,South East,192.0
2015,منتوجات بحريّة أخرى,South West,55.0
2015,منديلة (ميدعة),Centre East,2788.0
2015,منديلة (ميدعة),Centre West,1785.0
2015,منديلة (ميدعة),Grand Tunis,2398.0
2015,منديلة (ميدعة),National,2356.0
2015,منديلة (ميدعة),North East,2533.0
2015,منديلة (ميدعة),North West,1793.0
2015,منديلة (ميدعة),South East,2106.0
2015,منديلة (ميدعة),South West,2602.0
2015,منضدة ،مائدة,Centre East,2049.0
2015,منضدة ،مائدة,Centre West,901.0
2015,منضدة ،مائدة,Grand Tunis,2434.0
2015,منضدة ،مائدة,National,1885.0
2015,منضدة ،مائدة,North East,1030.0
2015,منضدة ،مائدة,North West,1208.0
2015,منضدة ،مائدة,South East,3206.0
2015,منضدة ،مائدة,South West,2045.0
2015,مواد أخرى مشتقة من الحبوب,Centre East,54218.0
2015,مواد أخرى مشتقة من الحبوب,Centre West,28914.0
2015,مواد أخرى مشتقة من الحبوب,Grand Tunis,65033.0
2015,مواد أخرى مشتقة من الحبوب,National,46277.0
2015,مواد أخرى مشتقة من الحبوب,North East,34127.0
2015,مواد أخرى مشتقة من الحبوب,North West,34411.0
2015,مواد أخرى مشتقة من الحبوب,South East,37375.0
2015,مواد أخرى مشتقة من الحبوب,South West,35019.0
2015,مواد أخرى مشتقة من الحليب,Centre East,5171.0
2015,مواد أخرى مشتقة من الحليب,Centre West,3218.0
2015,مواد أخرى مشتقة من الحليب,Grand Tunis,11303.0
2015,مواد أخرى مشتقة من الحليب,National,6811.0
2015,مواد أخرى مشتقة من الحليب,North East,8156.0
2015,مواد أخرى مشتقة من الحليب,North West,5714.0
2015,مواد أخرى مشتقة من الحليب,South East,4101.0
2015,مواد أخرى مشتقة من الحليب,South West,5597.0
2015,مواد التجميل و الزينة,Centre East,91630.0
2015,مواد التجميل و الزينة,Centre West,45456.0
2015,مواد التجميل و الزينة,Grand Tunis,121229.0
2015,مواد التجميل و الزينة,National,81111.0
2015,مواد التجميل و الزينة,North East,65697.0
2015,مواد التجميل و الزينة,North West,39787.0
2015,مواد التجميل و الزينة,South East,67846.0
2015,مواد التجميل و الزينة,South West,74947.0
2015,مواد التنظيف,Centre East,64988.0
2015,مواد التنظيف,Centre West,39620.0
2015,مواد التنظيف,Grand Tunis,84369.0
2015,مواد التنظيف,National,62336.0
2015,مواد التنظيف,North East,65176.0
2015,مواد التنظيف,North West,45732.0
2015,مواد التنظيف,South East,49136.0
2015,مواد التنظيف,South West,51326.0
2015,مواد تجميل,Centre East,16887.0
2015,مواد تجميل,Centre West,8258.0
2015,مواد تجميل,Grand Tunis,14439.0
2015,مواد تجميل,National,11701.0
2015,مواد تجميل,North East,7498.0
2015,مواد تجميل,North West,5183.0
2015,مواد تجميل,South East,10631.0
2015,مواد تجميل,South West,9001.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,Centre East,36564.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,Centre West,22800.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,Grand Tunis,50993.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,National,35943.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,North East,36261.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,North West,25054.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,South East,28299.0
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,South West,28954.0
2015,مواد سكريّة,Centre East,4741.0
2015,مواد سكريّة,Centre West,2476.0
2015,مواد سكريّة,Grand Tunis,7089.0
2015,مواد سكريّة,National,4953.0
2015,مواد سكريّة,North East,5333.0
2015,مواد سكريّة,North West,3743.0
2015,مواد سكريّة,South East,4272.0
2015,مواد سكريّة,South West,4504.0
2015,مواد صيدلية,Centre East,90752.0
2015,مواد صيدلية,Centre West,79450.0
2015,مواد صيدلية,Grand Tunis,107988.0
2015,مواد صيدلية,National,96181.0
2015,مواد صيدلية,North East,99606.0
2015,مواد صيدلية,North West,74700.0
2015,مواد صيدلية,South East,120123.0
2015,مواد صيدلية,South West,95890.0
2015,مواد صيدلية أخرى,Centre East,19212.0
2015,مواد صيدلية أخرى,Centre West,13652.0
2015,مواد صيدلية أخرى,Grand Tunis,24923.0
2015,مواد صيدلية أخرى,National,19398.0
2015,مواد صيدلية أخرى,North East,19438.0
2015,مواد صيدلية أخرى,North West,14244.0
2015,مواد صيدلية أخرى,South East,17994.0
2015,مواد صيدلية أخرى,South West,20502.0
2015,مواد غذائية و مشروبات غير كحولية,Centre East,1191289.0
2015,مواد غذائية و مشروبات غير كحولية,Centre West,822293.0
2015,مواد غذائية و مشروبات غير كحولية,Grand Tunis,1385700.0
2015,مواد غذائية و مشروبات غير كحولية,National,1117654.0
2015,مواد غذائية و مشروبات غير كحولية,North East,1072734.0
2015,مواد غذائية و مشروبات غير كحولية,North West,934302.0
2015,مواد غذائية و مشروبات غير كحولية,South East,992635.0
2015,مواد غذائية و مشروبات غير كحولية,South West,946311.0
2015,موالح,Centre East,372.0
2015,موالح,Centre West,265.0
2015,موالح,Grand Tunis,1848.0
2015,موالح,National,874.0
2015,موالح,North East,1222.0
2015,موالح,North West,797.0
2015,موالح,South East,308.0
2015,موالح,South West,405.0
2015,موز,Centre East,12210.0
2015,موز,Centre West,5923.0
2015,موز,Grand Tunis,16171.0
2015,موز,National,10809.0
2015,موز,North East,8486.0
2015,موز,North West,7360.0
2015,موز,South East,7544.0
2015,موز,South West,9646.0
2015,نظارات شمسية,Centre East,1915.0
2015,نظارات شمسية,Centre West,399.0
2015,نظارات شمسية,Grand Tunis,3033.0
2015,نظارات شمسية,National,1528.0
2015,نظارات شمسية,North East,1065.0
2015,نظارات شمسية,North West,278.0
2015,نظارات شمسية,South East,763.0
2015,نظارات شمسية,South West,501.0
2015,نعل (صباط),Centre East,36926.0
2015,نعل (صباط),Centre West,20832.0
2015,نعل (صباط),Grand Tunis,39711.0
2015,نعل (صباط),National,30621.0
2015,نعل (صباط),North East,24317.0
2015,نعل (صباط),North West,19525.0
2015,نعل (صباط),South East,30487.0
2015,نعل (صباط),South West,21481.0
2015,نفة,Centre East,293.0
2015,نفة,Centre West,866.0
2015,نفة,Grand Tunis,173.0
2015,نفة,National,835.0
2015,نفة,North East,90.0
2015,نفة,North West,3175.0
2015,نفة,South East,2480.0
2015,نفة,South West,743.0
2015,نفقات أخرى,Centre East,8243.0
2015,نفقات أخرى,Centre West,1709.0
2015,نفقات أخرى,Grand Tunis,6674.0
2015,نفقات أخرى,National,5891.0
2015,نفقات أخرى,North East,4238.0
2015,نفقات أخرى,North West,3623.0
2015,نفقات أخرى,South East,9020.0
2015,نفقات أخرى,South West,4590.0
2015,نفقات أخرى لصيانة المنزل,Centre East,738.0
2015,نفقات أخرى لصيانة المنزل,Centre West,263.0
2015,نفقات أخرى لصيانة المنزل,Grand Tunis,755.0
2015,نفقات أخرى لصيانة المنزل,National,621.0
2015,نفقات أخرى لصيانة المنزل,North East,65.0
2015,نفقات أخرى لصيانة المنزل,North West,193.0
2015,نفقات أخرى لصيانة المنزل,South East,1800.0
2015,نفقات أخرى لصيانة المنزل,South West,477.0
2015,نفقات إدارية,Centre East,1314.0
2015,نفقات إدارية,Centre West,452.0
2015,نفقات إدارية,Grand Tunis,474.0
2015,نفقات إدارية,National,809.0
2015,نفقات إدارية,North East,785.0
2015,نفقات إدارية,North West,910.0
2015,نفقات إدارية,South East,460.0
2015,نفقات إدارية,South West,1357.0
2015,نفقات األنترنات,Centre East,16925.0
2015,نفقات األنترنات,Centre West,7264.0
2015,نفقات األنترنات,Grand Tunis,29907.0
2015,نفقات األنترنات,National,17067.0
2015,نفقات األنترنات,North East,14757.0
2015,نفقات األنترنات,North West,8301.0
2015,نفقات األنترنات,South East,12613.0
2015,نفقات األنترنات,South West,12558.0
2015,نفقات استثنائية للتصوير,Centre East,5200.0
2015,نفقات استثنائية للتصوير,Centre West,4393.0
2015,نفقات استثنائية للتصوير,Grand Tunis,6137.0
2015,نفقات استثنائية للتصوير,National,5607.0
2015,نفقات استثنائية للتصوير,North East,9110.0
2015,نفقات استثنائية للتصوير,North West,3126.0
2015,نفقات استثنائية للتصوير,South East,4848.0
2015,نفقات استثنائية للتصوير,South West,5166.0
2015,نفقات الترفيه,Centre East,21369.0
2015,نفقات الترفيه,Centre West,11226.0
2015,نفقات الترفيه,Grand Tunis,31135.0
2015,نفقات الترفيه,National,19297.0
2015,نفقات الترفيه,North East,11552.0
2015,نفقات الترفيه,North West,10924.0
2015,نفقات الترفيه,South East,15706.0
2015,نفقات الترفيه,South West,16622.0
2015,نفقات الترفيه و الثقافة,Centre East,51264.0
2015,نفقات الترفيه و الثقافة,Centre West,20170.0
2015,نفقات الترفيه و الثقافة,Grand Tunis,72646.0
2015,نفقات الترفيه و الثقافة,National,44471.0
2015,نفقات الترفيه و الثقافة,North East,30774.0
2015,نفقات الترفيه و الثقافة,North West,26623.0
2015,نفقات الترفيه و الثقافة,South East,28385.0
2015,نفقات الترفيه و الثقافة,South West,38997.0
2015,نفقات التعليم المدرسي,Centre East,67235.0
2015,نفقات التعليم المدرسي,Centre West,27917.0
2015,نفقات التعليم المدرسي,Grand Tunis,107009.0
2015,نفقات التعليم المدرسي,National,61312.0
2015,نفقات التعليم المدرسي,North East,46898.0
2015,نفقات التعليم المدرسي,North West,32689.0
2015,نفقات التعليم المدرسي,South East,31443.0
2015,نفقات التعليم المدرسي,South West,48013.0
2015,نفقات التنظيف,Centre East,65411.0
2015,نفقات التنظيف,Centre West,39771.0
2015,نفقات التنظيف,Grand Tunis,85002.0
2015,نفقات التنظيف,National,62702.0
2015,نفقات التنظيف,North East,65308.0
2015,نفقات التنظيف,North West,46075.0
2015,نفقات التنظيف,South East,49389.0
2015,نفقات التنظيف,South West,51557.0
2015,نفقات الخياطة و مستلزماتها,Centre East,3162.0
2015,نفقات الخياطة و مستلزماتها,Centre West,526.0
2015,نفقات الخياطة و مستلزماتها,Grand Tunis,2325.0
2015,نفقات الخياطة و مستلزماتها,National,1782.0
2015,نفقات الخياطة و مستلزماتها,North East,515.0
2015,نفقات الخياطة و مستلزماتها,North West,241.0
2015,نفقات الخياطة و مستلزماتها,South East,1548.0
2015,نفقات الخياطة و مستلزماتها,South West,2510.0
2015,نفقات السكن,Centre East,1101198.0
2015,نفقات السكن,Centre West,592803.0
2015,نفقات السكن,Grand Tunis,1568305.0
2015,نفقات السكن,National,1030411.0
2015,نفقات السكن,North East,927812.0
2015,نفقات السكن,North West,636159.0
2015,نفقات السكن,South East,807809.0
2015,نفقات السكن,South West,699956.0
2015,نفقات الصيانة الشخصية,Centre East,65610.0
2015,نفقات الصيانة الشخصية,Centre West,40687.0
2015,نفقات الصيانة الشخصية,Grand Tunis,99364.0
2015,نفقات الصيانة الشخصية,National,67769.0
2015,نفقات الصيانة الشخصية,North East,64280.0
2015,نفقات الصيانة الشخصية,North West,47957.0
2015,نفقات الصيانة الشخصية,South East,49668.0
2015,نفقات الصيانة الشخصية,South West,74157.0
2015,نفقات الصيانة و تصليح السكن,Centre East,110352.0
2015,نفقات الصيانة و تصليح السكن,Centre West,47375.0
2015,نفقات الصيانة و تصليح السكن,Grand Tunis,132020.0
2015,نفقات الصيانة و تصليح السكن,National,92140.0
2015,نفقات الصيانة و تصليح السكن,North East,69498.0
2015,نفقات الصيانة و تصليح السكن,North West,50426.0
2015,نفقات الصيانة و تصليح السكن,South East,96865.0
2015,نفقات الصيانة و تصليح السكن,South West,62753.0
2015,نفقات الطاقة,Centre East,174272.0
2015,نفقات الطاقة,Centre West,113980.0
2015,نفقات الطاقة,Grand Tunis,223324.0
2015,نفقات الطاقة,National,167444.0
2015,نفقات الطاقة,North East,173530.0
2015,نفقات الطاقة,North West,101481.0
2015,نفقات الطاقة,South East,140724.0
2015,نفقات الطاقة,South West,163929.0
2015,نفقات الطاقة والمحروقات,Centre East,200262.0
2015,نفقات الطاقة والمحروقات,Centre West,138503.0
2015,نفقات الطاقة والمحروقات,Grand Tunis,238166.0
2015,نفقات الطاقة والمحروقات,National,192352.0
2015,نفقات الطاقة والمحروقات,North East,204970.0
2015,نفقات الطاقة والمحروقات,North West,133834.0
2015,نفقات الطاقة والمحروقات,South East,169875.0
2015,نفقات الطاقة والمحروقات,South West,192614.0
2015,نفقات العدول و نفقات القضايا و المحاكم,Centre East,1035.0
2015,نفقات العدول و نفقات القضايا و المحاكم,Centre West,0.0
2015,نفقات العدول و نفقات القضايا و المحاكم,Grand Tunis,444.0
2015,نفقات العدول و نفقات القضايا و المحاكم,National,423.0
2015,نفقات العدول و نفقات القضايا و المحاكم,North East,159.0
2015,نفقات العدول و نفقات القضايا و المحاكم,North West,26.0
2015,نفقات العدول و نفقات القضايا و المحاكم,South East,205.0
2015,نفقات العدول و نفقات القضايا و المحاكم,South West,372.0
2015,نفقات العطل في النزل,Centre East,6688.0
2015,نفقات العطل في النزل,Centre West,681.0
2015,نفقات العطل في النزل,Grand Tunis,16389.0
2015,نفقات العطل في النزل,National,6275.0
2015,نفقات العطل في النزل,North East,1286.0
2015,نفقات العطل في النزل,North West,1420.0
2015,نفقات العطل في النزل,South East,1045.0
2015,نفقات العطل في النزل,South West,2490.0
2015,نفقات العطل ما عدى النزل,Centre East,11083.0
2015,نفقات العطل ما عدى النزل,Centre West,6266.0
2015,نفقات العطل ما عدى النزل,Grand Tunis,18586.0
2015,نفقات العطل ما عدى النزل,National,10214.0
2015,نفقات العطل ما عدى النزل,North East,2287.0
2015,نفقات العطل ما عدى النزل,North West,6959.0
2015,نفقات العطل ما عدى النزل,South East,5393.0
2015,نفقات العطل ما عدى النزل,South West,11706.0
2015,نفقات النقل العمومي,Centre East,114619.0
2015,نفقات النقل العمومي,Centre West,85872.0
2015,نفقات النقل العمومي,Grand Tunis,115846.0
2015,نفقات النقل العمومي,National,100829.0
2015,نفقات النقل العمومي,North East,84199.0
2015,نفقات النقل العمومي,North West,94514.0
2015,نفقات النقل العمومي,South East,89698.0
2015,نفقات النقل العمومي,South West,80062.0
2015,نفقات الوالدة,Centre East,3645.0
2015,نفقات الوالدة,Centre West,604.0
2015,نفقات الوالدة,Grand Tunis,4128.0
2015,نفقات الوالدة,National,2669.0
2015,نفقات الوالدة,North East,3421.0
2015,نفقات الوالدة,North West,969.0
2015,نفقات الوالدة,South East,1093.0
2015,نفقات الوالدة,South West,709.0
2015,نفقات اليد العاملة,Centre East,1402.0
2015,نفقات اليد العاملة,Centre West,737.0
2015,نفقات اليد العاملة,Grand Tunis,1186.0
2015,نفقات اليد العاملة,National,965.0
2015,نفقات اليد العاملة,North East,23.0
2015,نفقات اليد العاملة,North West,254.0
2015,نفقات اليد العاملة,South East,1932.0
2015,نفقات اليد العاملة,South West,560.0
2015,نفقات بناء مسكن,Centre East,138892.0
2015,نفقات بناء مسكن,Centre West,72859.0
2015,نفقات بناء مسكن,Grand Tunis,132176.0
2015,نفقات بناء مسكن,National,103390.0
2015,نفقات بناء مسكن,North East,46633.0
2015,نفقات بناء مسكن,North West,81471.0
2015,نفقات بناء مسكن,South East,114086.0
2015,نفقات بناء مسكن,South West,52738.0
2015,نفقات تصليح غير مبوّبة,Centre East,6191.0
2015,نفقات تصليح غير مبوّبة,Centre West,1653.0
2015,نفقات تصليح غير مبوّبة,Grand Tunis,5686.0
2015,نفقات تصليح غير مبوّبة,National,6198.0
2015,نفقات تصليح غير مبوّبة,North East,12945.0
2015,نفقات تصليح غير مبوّبة,North West,1186.0
2015,نفقات تصليح غير مبوّبة,South East,10923.0
2015,نفقات تصليح غير مبوّبة,South West,3705.0
2015,نفقات تعليم أخرى,Centre East,5972.0
2015,نفقات تعليم أخرى,Centre West,2106.0
2015,نفقات تعليم أخرى,Grand Tunis,6343.0
2015,نفقات تعليم أخرى,National,3907.0
2015,نفقات تعليم أخرى,North East,1683.0
2015,نفقات تعليم أخرى,North West,311.0
2015,نفقات تعليم أخرى,South East,3222.0
2015,نفقات تعليم أخرى,South West,1512.0
2015,نفقات خدمات التنظيف,Centre East,423.0
2015,نفقات خدمات التنظيف,Centre West,151.0
2015,نفقات خدمات التنظيف,Grand Tunis,633.0
2015,نفقات خدمات التنظيف,National,366.0
2015,نفقات خدمات التنظيف,North East,133.0
2015,نفقات خدمات التنظيف,North West,344.0
2015,نفقات خدمات التنظيف,South East,254.0
2015,نفقات خدمات التنظيف,South West,230.0
2015,نفقات شراء أرض لبناء مسكن,Centre East,61925.0
2015,نفقات شراء أرض لبناء مسكن,Centre West,19174.0
2015,نفقات شراء أرض لبناء مسكن,Grand Tunis,110452.0
2015,نفقات شراء أرض لبناء مسكن,National,52213.0
2015,نفقات شراء أرض لبناء مسكن,North East,17947.0
2015,نفقات شراء أرض لبناء مسكن,North West,12354.0
2015,نفقات شراء أرض لبناء مسكن,South East,34071.0
2015,نفقات شراء أرض لبناء مسكن,South West,15930.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,Centre East,2168.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,Centre West,19107.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,Grand Tunis,250.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,National,5580.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,North East,5040.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,North West,4993.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,South East,2229.0
2015,نفقات شراء الماء (صهريج ،قرباجي)...,South West,20903.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,Centre East,24399.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,Centre West,13486.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,Grand Tunis,25163.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,National,17340.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,North East,4769.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,North West,7266.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,South East,12775.0
2015,نفقات شراء وتجهيز الهاتف القار والجوال,South West,17625.0
2015,نفقات طبية استثنائية,Centre East,67247.0
2015,نفقات طبية استثنائية,Centre West,30060.0
2015,نفقات طبية استثنائية,Grand Tunis,64594.0
2015,نفقات طبية استثنائية,National,51945.0
2015,نفقات طبية استثنائية,North East,54965.0
2015,نفقات طبية استثنائية,North West,32361.0
2015,نفقات طبية استثنائية,South East,41241.0
2015,نفقات طبية استثنائية,South West,26989.0
2015,نفقات طبية عادية,Centre East,57735.0
2015,نفقات طبية عادية,Centre West,43757.0
2015,نفقات طبية عادية,Grand Tunis,71241.0
2015,نفقات طبية عادية,National,61709.0
2015,نفقات طبية عادية,North East,70926.0
2015,نفقات طبية عادية,North West,41528.0
2015,نفقات طبية عادية,South East,85595.0
2015,نفقات طبية عادية,South West,51951.0
2015,نفقات عالج أمراض مزمنة,Centre East,25880.0
2015,نفقات عالج أمراض مزمنة,Centre West,4864.0
2015,نفقات عالج أمراض مزمنة,Grand Tunis,28218.0
2015,نفقات عالج أمراض مزمنة,National,18544.0
2015,نفقات عالج أمراض مزمنة,North East,18929.0
2015,نفقات عالج أمراض مزمنة,North West,10129.0
2015,نفقات عالج أمراض مزمنة,South East,11283.0
2015,نفقات عالج أمراض مزمنة,South West,2386.0
2015,نفقات عالج و جراحة األسنان,Centre East,6111.0
2015,نفقات عالج و جراحة األسنان,Centre West,1793.0
2015,نفقات عالج و جراحة األسنان,Grand Tunis,3823.0
2015,نفقات عالج و جراحة األسنان,National,3269.0
2015,نفقات عالج و جراحة األسنان,North East,1477.0
2015,نفقات عالج و جراحة األسنان,North West,1739.0
2015,نفقات عالج و جراحة األسنان,South East,1822.0
2015,نفقات عالج و جراحة األسنان,South West,1506.0
2015,نفقات غير دورية,Centre East,86167.0
2015,نفقات غير دورية,Centre West,79746.0
2015,نفقات غير دورية,Grand Tunis,94802.0
2015,نفقات غير دورية,National,84043.0
2015,نفقات غير دورية,North East,69744.0
2015,نفقات غير دورية,North West,88424.0
2015,نفقات غير دورية,South East,79014.0
2015,نفقات غير دورية,South West,72540.0
2015,نفقات لفحوصات األطباء,Centre East,33393.0
2015,نفقات لفحوصات األطباء,Centre West,30667.0
2015,نفقات لفحوصات األطباء,Grand Tunis,41982.0
2015,نفقات لفحوصات األطباء,National,38017.0
2015,نفقات لفحوصات األطباء,North East,47296.0
2015,نفقات لفحوصات األطباء,North West,27783.0
2015,نفقات لفحوصات األطباء,South East,49793.0
2015,نفقات لفحوصات األطباء,South West,33653.0
2015,نفقات معاليم ما قبل الدراسة,Centre East,19339.0
2015,نفقات معاليم ما قبل الدراسة,Centre West,3759.0
2015,نفقات معاليم ما قبل الدراسة,Grand Tunis,32940.0
2015,نفقات معاليم ما قبل الدراسة,National,16834.0
2015,نفقات معاليم ما قبل الدراسة,North East,15403.0
2015,نفقات معاليم ما قبل الدراسة,North West,4414.0
2015,نفقات معاليم ما قبل الدراسة,South East,7740.0
2015,نفقات معاليم ما قبل الدراسة,South West,6504.0
2015,نقل ريفي,Centre East,11340.0
2015,نقل ريفي,Centre West,41112.0
2015,نقل ريفي,Grand Tunis,14628.0
2015,نقل ريفي,National,23498.0
2015,نقل ريفي,North East,26159.0
2015,نقل ريفي,North West,54567.0
2015,نقل ريفي,South East,18324.0
2015,نقل ريفي,South West,20873.0
2015,"هريسة ""دياري"" ،فلفل معجون",Centre East,789.0
2015,"هريسة ""دياري"" ،فلفل معجون",Centre West,201.0
2015,"هريسة ""دياري"" ،فلفل معجون",Grand Tunis,6509.0
2015,"هريسة ""دياري"" ،فلفل معجون",National,2316.0
2015,"هريسة ""دياري"" ،فلفل معجون",North East,2746.0
2015,"هريسة ""دياري"" ،فلفل معجون",North West,369.0
2015,"هريسة ""دياري"" ،فلفل معجون",South East,819.0
2015,"هريسة ""دياري"" ،فلفل معجون",South West,351.0
2015,هريسة صناعيّة حكة أو صبة,Centre East,4448.0
2015,هريسة صناعيّة حكة أو صبة,Centre West,4814.0
2015,هريسة صناعيّة حكة أو صبة,Grand Tunis,6330.0
2015,هريسة صناعيّة حكة أو صبة,National,5040.0
2015,هريسة صناعيّة حكة أو صبة,North East,5370.0
2015,هريسة صناعيّة حكة أو صبة,North West,5533.0
2015,هريسة صناعيّة حكة أو صبة,South East,3321.0
2015,هريسة صناعيّة حكة أو صبة,South West,3689.0
2015,هندي,Centre East,1377.0
2015,هندي,Centre West,2828.0
2015,هندي,Grand Tunis,690.0
2015,هندي,National,1396.0
2015,هندي,North East,1806.0
2015,هندي,North West,1311.0
2015,هندي,South East,633.0
2015,هندي,South West,1801.0
2015,هواء  مكيف,Centre East,4553.0
2015,هواء  مكيف,Centre West,1067.0
2015,هواء  مكيف,Grand Tunis,4128.0
2015,هواء  مكيف,National,2824.0
2015,هواء  مكيف,North East,625.0
2015,هواء  مكيف,North West,731.0
2015,هواء  مكيف,South East,2671.0
2015,هواء  مكيف,South West,2978.0
2015,ولتصليح آلالت التسخين ولتكييف,Centre East,1053.0
2015,ولتصليح آلالت التسخين ولتكييف,Centre West,391.0
2015,ولتصليح آلالت التسخين ولتكييف,Grand Tunis,866.0
2015,ولتصليح آلالت التسخين ولتكييف,National,614.0
2015,ولتصليح آلالت التسخين ولتكييف,North East,203.0
2015,ولتصليح آلالت التسخين ولتكييف,North West,120.0
2015,ولتصليح آلالت التسخين ولتكييف,South East,238.0
2015,ولتصليح آلالت التسخين ولتكييف,South West,637.0
2015,ياغورت,Centre East,46573.0
2015,ياغورت,Centre West,32662.0
2015,ياغورت,Grand Tunis,54493.0
