hh_id,exp_food_01,exp_alcohol_02,exp_clothing_03,exp_housing_04,exp_furniture_05,exp_health_06,exp_transport_07,exp_communication_08,exp_recreation_09,exp_education_10,exp_restaurants_11,exp_other_12,exp_total,share_food_01,share_alcohol_02,share_clothing_03,share_housing_04,share_furniture_05,share_health_06,share_transport_07,share_communication_08,share_recreation_09,share_education_10,share_restaurants_11,share_other_12
2998,7893.51,0.0,4962.0,3268.6918125,281.4,16137.2,312.0,793.0,15.0,0.0,551.2,0.0,34214.0018125,0.2307099310761165,0.0,0.14502834328450717,0.09553667034955823,0.008224702902108083,0.471654853133968,0.009119073580162482,0.02317764534957964,0.00043841699904627313,0.0,0.01611036332495372,0.0
2999,5728.625,825.5,1615.0,2971.8918125,806.75,52.8,46.8,195.0,209.0,0.0,353.6,0.0,12804.9668125,0.44737523211757246,0.0644671721596467,0.12612293523661952,0.23208898984407264,0.06300289659575406,0.004123399987921678,0.0036548318074760334,0.015228465864483473,0.016321791618856645,0.0,0.027614284767596697,0.0
3000,3031.78,0.0,1088.0,3642.295875,203.25,589.0,0.0,377.65,10.0,0.0,487.5,0.0,9429.475875,0.32152158191931324,0.0,0.11538287116090638,0.38626705484836926,0.02155475051788072,0.06246370506780686,0.0,0.040049946042202474,0.0010605043305230365,0.0,0.05169958611299803,0.0
3001,9292.92,0.0,3243.0,4508.6918125,1789.45,1760.6,33.8,3543.15,505.25,0.0,1622.4,0.0,26299.2618125,0.3533528836761148,0.0,0.12331144589231804,0.1714379606790722,0.0680418337502339,0.06694484478508021,0.001285207175812627,0.1347243137568198,0.019211565845542303,0.0,0.061689944439006106,0.0
3002,7621.61,468.0,670.0,3863.7889999999998,530.54,868.0,843.6,178.75,5.25,0.0,364.0,0.0,15413.538999999999,0.49447501965642027,0.030362916653988423,0.04346827811575266,0.25067500721281466,0.03442038846497226,0.05631412746936314,0.054731103609625284,0.011596947333120578,0.0003406096419517932,0.0,0.023615601841990994,0.0
3003,11117.491,0.0,3800.0,6487.5465625,1054.8,128.5,1630.0,1627.3,2510.0,2001.3,608.4,0.0,30965.3375625,0.35903018908031,0.0,0.12271786129668806,0.2095099576875475,0.03406389476203857,0.004149801362269583,0.05263950366147409,0.05255230939160539,0.08105837680386502,0.06463033047712154,0.019647775477080267,0.0
3004,3044.18,422.5,4211.0,4537.23625,325.36,421.88,124.8,383.9,7.5,0.0,338.0,4.0,13820.35625,0.2202678386094425,0.03057084726017826,0.30469547411268794,0.32830096185111,0.023542084886559997,0.030525985898518352,0.009030157959929577,0.0277778657116744,0.0005426777620149987,0.0,0.024456677808142608,0.00028942813974133265
3005,6584.9800000000005,520.0,2702.0,5182.286125,2522.3,2527.7,547.04,1923.9499999999998,32.0,0.0,551.2,0.0,23093.456125,0.2851448464169631,0.022517201287903802,0.11700284207676169,0.22440496116949232,0.10922141693938417,0.109455249414297,0.0236880957548748,0.08331147964973562,0.0013856739254094648,0.0,0.023868233365178033,0.0
3006,4512.09,0.0,3267.0,4821.7195,1586.25,2551.4,1076.4,1299.5,25.0,1145.0,910.0,0.0,21194.3595,0.2128910760431331,0.0,0.15414478555013658,0.22750012804114228,0.07484302604190517,0.12038108535433686,0.0507870973878687,0.06131348295757652,0.0011795591180757314,0.054023807607868506,0.042935951897956626,0.0
3007,6503.55,1664.0,4228.5,5785.145375,333.5,270.0,2427.0,5469.3,556.0,0.0,2886.0,3.0,30125.995375,0.21587834423545585,0.05523468948617271,0.14036050750738058,0.19203167573346944,0.01107017364401358,0.008962359471915043,0.08056165347532522,0.18154752836942573,0.018455821727350975,0.0,0.0957976645775808,9.958177191016714e-05
3008,4332.28,0.0,2048.0,5170.886125,162.5,265.6,2393.0,1001.0,29.6,0.0,2429.0,202.0,18033.866125,0.24023024070219995,0.0,0.11356411242073584,0.28673197910855625,0.009010824349789831,0.014727845829564181,0.13269478565567425,0.055506677994705364,0.0016413563123309478,0.0,0.13469102981932002,0.01120114780712336
3009,6589.5199999999995,0.0,6268.0,3209.3934375,402.0,770.5,3010.0,5650.6,13.0,1785.0,1294.8,2.0,28994.813437499997,0.22726547333039726,0.0,0.2161765935659851,0.1106885355347443,0.013864548598201342,0.026573718146552572,0.10381166985220407,0.19488313012188185,0.00044835604919556577,0.0615627344472373,0.04465626249987835,6.897785372239473e-05
3010,4326.29,0.0,2765.0,5376.71225,1436.6,6085.917,34.0,2490.9,67.0,0.0,1264.9,0.0,23847.31925,0.1814161983846465,0.0,0.11594594641911375,0.22546401101247468,0.0602415720165276,0.25520340195051483,0.0014257367733272576,0.10445199202002547,0.0028095401121448903,0.0,0.053041601311224956,0.0
3011,6203.85,0.0,1698.0,13371.731,660.0,948.4,4056.0,1485.5,157.75,0.0,431.6,0.0,29012.831,0.21383125279983883,0.0,0.05852582948558174,0.46089025231629416,0.022748555630438132,0.03268898509076898,0.13980021460160164,0.051201483922751284,0.005437249470760024,0.0,0.014876176681965302,0.0
3012,11414.535,0.0,3075.0,6277.8,1607.5,2175.3,686.4,1184.1,7.75,0.0,156.0,0.0,26584.385,0.4293699101935215,0.0,0.11566940517901769,0.23614614368547554,0.06046782726025071,0.08182622994663974,0.02581966819996024,0.04454118460893491,0.00029152451711784945,0.0,0.005868106409081873,0.0
3013,4110.2,1521.0,128.0,4105.247875,256.5,591.5,21.45,219.0,8.5,0.0,561.6,5.0,11527.997875000001,0.35654066253026606,0.13193964958117238,0.011103402463109839,0.3561110888043081,0.022250177592091202,0.051309863726011484,0.0018606873658883285,0.01899722765172699,0.0007373353198158877,0.0,0.04871617830689442,0.0004337266587152281
3014,1116.3,0.0,515.0,2979.1644375,73.65,78.0,0.0,0.0,2.3,0.0,0.0,0.0,4764.4144375,0.23429951668640916,0.0,0.10809303152691994,0.6252949814884781,0.015458352955257581,0.016371371765242244,0.0,0.0,0.00048274557769304046,0.0,0.0,0.0
3015,6139.18,2808.0,4255.0,2404.3341875,953.2,8130.3,473.0,1374.75,138.5,0.0,1303.25,3.2,27982.7141875,0.21939187024046433,0.10034766396085858,0.15205815888655744,0.0859221221854893,0.034063886498394015,0.29054722660290905,0.016903292397965137,0.049128543814170346,0.004949484137670553,0.0,0.046573394963315154,0.00011435631220610664
3016,9459.76,0.0,2395.0,3389.56284375,521.85,1293.9,104.0,474.5,60.5,338.3,148.2,0.0,18185.57284375,0.5201793796257081,0.0,0.13169780355987584,0.1863874662004349,0.028695824128484846,0.07114980710902853,0.005718819027234692,0.02609211181175828,0.0033268129918047964,0.01860265843186054,0.008149317113809436,0.0
3017,5312.26,1820.0,6939.0,4149.558125,1200.95,4089.2,1692.6,1060.4,190.6,0.0,3255.85,0.0,29710.418124999997,0.17880125340713296,0.061257973292154745,0.23355443773311085,0.13966676966785369,0.04042184781605123,0.13763522219026328,0.05696991516170391,0.035691183999451044,0.006415258082134447,0.0,0.10958613865014397,0.0
3018,7072.57,0.0,3412.0,2023.4890625,262.45,3418.1,1092.0,373.75,99.0,53.0,403.0,0.0,18209.3590625,0.3884030171366719,0.0,0.18737617223588096,0.11112357417714576,0.01441291805489653,0.18771116480640818,0.059969161805856395,0.020525159546647277,0.005436764669212255,0.002910591186547975,0.022131476380732717,0.0
3019,12775.6,0.0,8637.0,2908.3975625000003,278.4,3297.5,1750.92,312.65,38.5,1320.0,772.2,4.0,32095.167562500003,0.3980536937569073,0.0,0.2691059326355246,0.0906179273510998,0.00867420303875536,0.10274132370795906,0.05455400712865494,0.009741341882424077,0.0011995575322991429,0.0411276868216849,0.024059696790685668,0.00012462935400510576
3020,6696.65,1027.0,3842.0,2647.7204375,223.0,5148.2,0.0,1315.6,20.0,360.0,150.8,0.0,21430.970437499996,0.3124753505460572,0.04792130169723679,0.1792732630192636,0.12354645559433036,0.01040550173172717,0.2402224395303938,0.0,0.06138779407291598,0.0009332288548634234,0.01679811938754162,0.007036545565670212,0.0
3021,4809.58,4485.0,4730.0,3984.913875,272.15,5176.0,0.0,1236.25,40.25,760.0,328.9,0.0,25823.043875000003,0.18625147458531355,0.1736820810788325,0.18316973099283787,0.15431619503454064,0.010539036424883894,0.20044112634649658,0.0,0.04787390696403717,0.0015586853430151636,0.029431077284261475,0.01273668594578105,0.0
3022,9703.789999999999,0.0,14401.2,6439.601125,616.9,4066.8,2962.42,2875.75,42.5,910.0,637.0,0.0,42655.961125,0.22748965781274488,0.0,0.3376128358190874,0.15096603042489762,0.0144622224826261,0.0953395467536778,0.06944914431347256,0.0674173063777144,0.0009963437437374117,0.021333477807083404,0.014933434464958383,0.0
3023,6714.64,429.0,3880.0,2571.24871875,951.65,7766.42,176.0,518.6999999999999,7.0,2395.0,468.0,0.0,25877.65871875,0.2594763333490761,0.016578006714694105,0.1499362845058581,0.09936172150253175,0.03677496524484533,0.30012065946185223,0.0068012335239770695,0.02004431720958469,0.0002705036060672698,0.09255087664730159,0.01808509823421175,0.0
3024,9692.57,0.0,10518.0,4824.066124999999,1076.72,4674.85,1102.4,1647.1999999999998,29.0,0.0,1502.8,0.0,35067.606125,0.27639668260931227,0.0,0.2999349303316609,0.137564740170869,0.030704120382839508,0.13330964147755897,0.031436420155697184,0.046972125617257256,0.0008269740425573461,0.0,0.04285436521224758,0.0
3025,8939.46,0.0,5969.0,3180.5731875,1069.41,7448.6,790.4,2211.15,10.5,0.0,1331.2,0.0,30950.2931875,0.2888328050995785,0.0,0.1928576237982366,0.10276391141860165,0.03455249982678375,0.2406633098715941,0.025537722541485376,0.07144197266903517,0.00033925365218319387,0.0,0.04301090112250169,0.0
3026,9739.618,312.0,5952.8,4310.390625,1428.79,3027.59,20.0,2575.15,283.75,480.0,2289.3,0.0,30419.388624999996,0.32017796675885696,0.010256616391809553,0.1956909809524484,0.14169879211370903,0.046969714533505035,0.09952829878743168,0.0006574754097313816,0.08465489006848836,0.009327932375563976,0.015779409833553158,0.07525792277490259,0.0
3027,6447.715,0.0,1468.0,3748.321625,832.65,1717.6,234.0,275.1,10.0,0.0,0.0,6.8,14740.186625,0.437424244620105,0.0,0.0995916834261927,0.2542926843709484,0.05648842997603499,0.11652498327849359,0.01587496861153208,0.018663264380480667,0.0006784174620312855,0.0,0.0,0.0004613238741812741
3028,8815.88,1222.0,20439.0,4329.4044375,1157.54,9162.18,2414.9,3085.2,144.0,0.0,2425.8,0.0,53195.9044375,0.16572478827496576,0.022971693270780476,0.3842213083154518,0.08138604810426013,0.021759945849966638,0.17223468793099792,0.04539635194730587,0.057996946054837906,0.002706975311777732,0.0,0.045601254939655715,0.0
3029,5437.09,0.0,2788.0,2915.5080625,625.65,1067.8,831.8,558.65,138.8,1219.6,590.2,3.0,16176.098062500001,0.33611875861487595,0.0,0.17235306000420705,0.18023555812009037,0.0386774361519484,0.06601097470318948,0.051421547816176257,0.03453552258656752,0.008580561236938285,0.07539519081102256,0.036485931138623744,0.00018545881636033756
3030,6257.36,2210.0,3396.5,3693.170875,459.59999999999997,4513.8,4151.0,826.2,15.0,260.0,728.0,0.0,26510.630875000003,0.23603210461131657,0.08336278417591599,0.12811841468484103,0.13930905274995647,0.01733644145124479,0.1702637715897057,0.15657869552679968,0.031164856238073208,0.0005658107523252216,0.009807386373637175,0.02746068184618409,0.0
3031,4729.05,1638.0,5700.0,4848.111,162.65,2111.5,5910.0,3209.3,3205.0,0.0,596.0,0.0,32109.610999999997,0.14727833358055945,0.05101276374852377,0.1775169434472439,0.1509862888092914,0.005065461552928811,0.06575912738400973,0.1840570413637213,0.09994826782548068,0.09981435153480994,0.0,0.018561420753431115,0.0
3032,9869.12,0.0,4441.0,5626.107125,320.7,4446.9,3678.0,1195.1999999999998,34.75,695.6,386.1,0.0,30693.477124999998,0.32153802450624114,0.0,0.14468872268573255,0.18329976437949766,0.010448474074603564,0.14488094593811843,0.11983002072463957,0.03893986970366753,0.0011321623763407354,0.022662795654175987,0.012579219956982962,0.0
3033,3671.0,0.0,28.0,3459.6024374999997,159.4,6.5,28.6,195.0,1.55,0.0,0.0,0.0,7549.6524375,0.48624754985616514,0.0,0.0037087800043510283,0.45824658368585985,0.021113554739055497,0.0008609667867243458,0.0037882538615871216,0.025829003601730374,0.0002053074645265748,0.0,0.0,0.0
3034,9746.67,0.0,7914.0,6317.556375,902.7,4610.9,100.0,1995.35,7.75,600.0,2489.5,0.0,34684.426374999995,0.2810099810970278,0.0,0.22817156940800065,0.1821438909410247,0.026026089929820848,0.13293862640679177,0.0028831383549153483,0.057528701164803395,0.0002234432225059395,0.01729883012949209,0.07177572934561759,0.0
3035,6311.87,0.0,6015.0,8011.242875,1977.4,2711.804,2490.0,1790.15,213.5,1200.0,340.24,0.0,31061.206875,0.20320749368821814,0.0,0.1936499127096458,0.25791795235902276,0.06366140272519595,0.0873051717183156,0.0801643030169606,0.057632982749322104,0.006873525579968309,0.03863339904431837,0.010953856409032401,0.0
3036,6576.66,0.0,2935.0,6030.795875,1182.5,1823.15,1266.2,1889.0,142.0,1706.6,0.0,6.0,23557.905874999997,0.27916997524721626,0.0,0.12458662563528901,0.25599881020833737,0.05019546330961814,0.07739015554581845,0.05374841069144904,0.08018539551109401,0.006027700456630677,0.07244277182595714,0.0,0.0002546915685900286
3037,7828.8,0.0,6081.0,6617.114875,2778.5,4457.86,60.0,2349.6,10.0,0.0,1499.6,0.0,31682.474874999996,0.2471019082596211,0.0,0.19193576335156806,0.2088572594504425,0.08769832568201477,0.14070428581062672,0.0018937914489547908,0.0741608731410696,0.0003156319081591318,0.0,0.0473321609475434,0.0
3038,6272.32,0.0,16249.0,5211.206625,2454.4500000000003,3115.4,1120.4,2527.4,6.2,0.0,1056.1,3.0,38015.476624999996,0.16499385399985106,0.0,0.42743117915597095,0.13708118607601438,0.0645644936721874,0.08195083362314678,0.029472207097442915,0.06648344896293933,0.00016309147090694937,0.0,0.027780790713682127,7.89152278582013e-05
3039,6567.58,0.0,2785.0,5123.9055,433.75,288.2,322.4,1116.3,2354.95,0.0,868.4,0.0,19860.4855,0.3306857730139578,0.0,0.14022819331380396,0.25799497701101015,0.02183984877912476,0.014511226324250734,0.01623323860839152,0.05620708516919186,0.1185746441092792,0.0,0.04372501367099007,0.0
3040,1154.01,0.0,195.0,2746.23275,149.4,3066.0,104.0,0.0,3.3,0.0,0.0,0.0,7417.942750000001,0.15557008713770404,0.0,0.026287611885384254,0.37021487527657176,0.020140354952186707,0.41332214379788784,0.014020059672204937,0.0,0.00044486727806034894,0.0,0.0,0.0
3041,4242.26,1014.0,4241.0,2606.8,765.4499999999999,1190.5,260.0,1998.65,6.34,0.0,327.6,2.0,16654.600000000002,0.25472001729251975,0.06088408007397355,0.25464436251846334,0.15652132143672018,0.04596027523927322,0.07148175278901923,0.015611302583070141,0.12000588426020438,0.00038067560914101803,0.0,0.019670241254668378,0.00012008694294669339
3042,6164.21,234.0,5487.0,7331.46025,436.15,1541.8,1300.0,2361.601,266.0,0.0,327.6,19.0,25468.821249999997,0.24202965419924963,0.009187704358324006,0.2154398880945462,0.2878602106487359,0.01712486006787613,0.060536763160957054,0.05104280199068891,0.09272517863385611,0.010444142561171732,0.0,0.012862786101653607,0.000746010182940838
3043,5008.05,3334.5,1795.0,5996.980875,655.8,4847.5,325.0,566.6,7.0,110.0,351.0,0.0,22997.430875000002,0.21776562900528773,0.1449944569080045,0.0780521967760888,0.2607674269180731,0.0285162287720106,0.21078441441342086,0.014132013343860089,0.024637534648095774,0.00030438182586775575,0.004783142977921876,0.015262574411368895,0.0
3044,7330.71,0.0,2676.5,58823.212,570.05,1247.92,340.0,656.6,51.0,73.0,351.0,0.0,72119.99200000001,0.101646017930784,0.0,0.037111762297477785,0.8156297632423474,0.007904188342117396,0.01730338516953801,0.0047143654702568455,0.009104271669913662,0.0007071548205385269,0.0010122019980257344,0.00486688905900045,0.0
3045,3850.73,676.0,663.0,4791.307375,596.6,1252.02,416.0,980.15,5.25,0.0,0.0,0.0,13231.057375,0.2910372082034751,0.051091910558660095,0.0501093738171474,0.36212581044755693,0.045090878460497946,0.0946273577775941,0.03144117572840621,0.07407949132258977,0.00039679368407243416,0.0,0.0,0.0
3046,5776.9,702.0,308.5,3156.6369375,677.1,709.0,689.0,410.15,5.25,180.0,574.6,0.0,13189.1369375,0.43800439917905737,0.053225620700323405,0.023390461518589416,0.2393361258176716,0.05133770338488458,0.05375636050787649,0.05223996105772482,0.031097561723985246,0.0003980548556648118,0.013647595051364975,0.04356615620285731,0.0
3047,3038.07,0.0,0.0,3883.756375,268.4,1080.0,0.0,84.1,3.5,0.0,36.4,0.0,8394.226375,0.3619237633438257,0.0,0.0,0.46266995926709203,0.0319743580896697,0.12865986116558598,0.0,0.01001879104076461,0.00041695325377736194,0.0,0.004336313839284564,0.0
3048,3407.7,0.0,1200.0,2545.2536875,149.95,1575.88,364.0,612.0,0.0,0.0,0.0,0.0,9854.7836875,0.34579145601363054,0.0,0.12176827397257876,0.25827595695768035,0.015215960568490155,0.1599101563232562,0.03693637643834889,0.062101819726015174,0.0,0.0,0.0,0.0
3049,5958.67,1755.0,2238.0,4168.09725,662.9,5283.0599999999995,251.6,508.4,5.25,0.0,941.2,0.0,21772.17725,0.2736827801638442,0.08060746428104704,0.10279174077548904,0.1914414531050173,0.030447115710487794,0.2426518918772811,0.011556033055903952,0.023350903043011004,0.0002411334401569783,0.0,0.04322948454776152,0.0
3050,2857.63,1423.5,1460.0,3673.653625,144.45,228.745,52.0,386.25,5.25,0.0,897.0,0.0,11128.478625,0.25678532495721085,0.1279150590092453,0.13119493231717466,0.3301128347182318,0.01298021094055882,0.020554921091022,0.0046726962195158105,0.03470824836130734,0.0004717625990857308,0.0,0.08060400978664772,0.0
3051,8733.5,910.0,6044.8,11274.0795,1163.5,2758.4,793.0,802.65,5.25,0.0,1141.4,0.0,33626.5795,0.25972014191928144,0.02706192581972246,0.17976255955500917,0.3352728605655535,0.034600605155216575,0.0820303474517829,0.023582535357186716,0.02386951072439586,0.00015612649511378342,0.0,0.033943386956737605,0.0
3052,6381.55,0.0,3378.0,5100.611375,396.2,3387.6,1172.6,410.15,5.25,0.0,378.3,0.0,20610.261375,0.309629746265166,0.0,0.16389894036460273,0.24747921834640008,0.019223434035658852,0.16436472776173128,0.056893989778429,0.019900281347111252,0.0002547274828046668,0.0,0.018354934618096275,0.0
3053,973.4399999999999,806.0,124.0,2700.0,0.0,79.92,0.0,171.25,0.0,0.0,2220.4,0.0,7075.01,0.13758849810812987,0.11392210046346224,0.017526476994378808,0.3816249022969579,0.0,0.011296097107989954,0.0,0.02420491278457557,0.0,0.0,0.31383701224450566,0.0
3054,9007.74,513.5,289.0,3648.0,1369.2,1139.0,221.0,817.65,42.0,2312.47,288.59999999999997,4.0,19652.16,0.4583587758292218,0.026129443277481967,0.01470576262354876,0.1856284500024425,0.06967173074104832,0.05795800563398629,0.011245583182713757,0.041606113526452056,0.002137169654633384,0.11767001693452525,0.014685408626837964,0.00020353996710794131
3055,4613.54,2262.0,1596.0,2884.6923125000003,211.25,701.7,0.0,297.95,5.0,0.0,663.0,0.0,13235.1323125,0.34858283929981676,0.17090875607368433,0.12058814089018575,0.21795719486502868,0.015961306242513622,0.0530179814928843,0.0,0.022512052993878977,0.0003777823962725118,0.0,0.05009394574573506,0.0
3056,4962.54,936.0,6293.0,2871.2430625,182.4,6517.4,2888.1,3412.8,34.8,50.0,1924.0,0.0,30072.283062499995,0.16502039401818033,0.03112500630745884,0.2092624622786736,0.09547805387880336,0.006065385844530441,0.21672448302161562,0.09603860119291867,0.11348656145950378,0.0011572117729696234,0.0016626605933471603,0.06397917963199873,0.0
3057,9404.32,2405.0,2886.6,3615.55275,620.6,7809.3,2025.4,6457.4,386.35,50.0,3867.4,45.0,39572.92275,0.2376453227731328,0.06077387852278362,0.07294381610971608,0.0913643091980109,0.015682440337313728,0.19733948006152768,0.05118146093972804,0.163177232088575,0.009762988759782725,0.0012634901979788693,0.09772843983326959,0.0011371411781809825
3058,4200.38,5460.0,7472.0,6382.8445,373.55,2638.8,4264.9,2256.5,7.0,0.0,5096.0,0.0,38151.9745,0.11009600564709962,0.14311185912540386,0.19584831710348308,0.16730050236325253,0.009791105307013666,0.06916548971796992,0.11178713699339467,0.059145038482870664,0.0001834767424684665,0.0,0.13357106851704362,0.0
3059,7058.07,1495.0,3570.0,4946.9,1214.8,3938.0,370.5,428.2,30.7,1800.0,143.0,0.0,24995.170000000002,0.2823773553050449,0.05981155559254048,0.14282759429121705,0.19791423703059427,0.048601389788507136,0.1575504387447655,0.01482286377728177,0.01713130976904738,0.00122823729544548,0.0720139130880086,0.005721105317547349,0.0
3060,7199.19,1105.0,1673.0,2983.356875,1248.1,1492.2,435.5,376.25,43.0,1364.4,356.2,1.0,18277.196875,0.3938891750871945,0.06045784851786797,0.09153482404560463,0.16322836020225337,0.06828727668339458,0.08164271634240959,0.023827505004100906,0.020585760637871334,0.002352658358613867,0.07465039684866884,0.019488765286936265,5.471298508404342e-05
3061,8398.85,1625.0,3407.0,3271.306875,527.55,7289.0,293.15,711.25,134.0,1100.0,390.0,0.0,27147.106875,0.30938287599753667,0.05985904897646666,0.1255014029925058,0.12050296519857054,0.019433010023098454,0.2685000664550557,0.010798572435354585,0.026199845282776562,0.0049360692694440204,0.04051997161483897,0.014366171754352,0.0
3062,8083.64,1690.0,4672.0,2896.35825,703.45,2961.5,88.39999999999999,0.0,30.0,1547.0,1028.3,0.0,23700.64825,0.3410725274149411,0.07130606649124038,0.1971254098503403,0.12220586624671755,0.02968062276524441,0.12495438811467953,0.0037298557856956507,0.0,0.0012657881625663973,0.06527247624967389,0.04338699891890088,0.0
3063,7971.84,260.0,863.0,3273.1990625000003,649.35,882.356,1198.6,543.8,7.0,0.0,1466.4,0.0,17115.5450625,0.4657660606711396,0.015190868830093969,0.05042199923219652,0.1912412985124002,0.03793919490315969,0.05155290099017844,0.0700299053067332,0.03177228642232731,0.00040898493004099147,0.0,0.08567650020173,0.0
3064,8080.06,2106.0,1016.0,2578.0,726.1999999999999,2147.62,2341.2,405.35,162.4,1246.0,1337.6,0.0,22146.43,0.36484706564444025,0.0950943334885126,0.045876468577554036,0.11640702361509281,0.03279083807186982,0.0969736431560301,0.10571455534819832,0.018303175726290876,0.007333010331687771,0.056261889613811344,0.06039799642651208,0.0
3065,8972.5,1755.0,5071.0,7203.582875,2942.25,956.5,1165.9,1000.5,2191.5,0.0,982.8,0.0,32241.532875,0.2782901183633627,0.05443289581807763,0.15728160381394396,0.2234255704568451,0.09125651721979425,0.029666703618228634,0.03616143204233431,0.031031403000562206,0.06797133400872771,0.0,0.03048242165812347,0.0
3066,6288.05,0.0,1707.8,4974.258375,622.7,6350.0,1053.0,511.65,8.75,1839.984,962.0,0.0,24318.192375000002,0.25857390644151446,0.0,0.0702272592331197,0.2045488537262219,0.02560634402416187,0.2611213819711384,0.043300915781985624,0.021039803950477626,0.0003598129279129859,0.07566286061177685,0.039558861331690565,0.0
3067,3111.55,0.0,354.0,6418.0755,10416.798999999999,545.4,0.0,1262.8,10.0,0.0,119.60000000000001,0.0,22238.224499999997,0.13991899398263566,0.0,0.015918537021694337,0.2886055719061565,0.468418645562284,0.024525339241898564,0.0,0.05678510890111754,0.00044967618705351236,0.0,0.005378127197160009,0.0
3068,6465.36,1872.0,250.0,5222.5364375,420.2,490.2,1046.0,1771.25,10.0,0.0,1622.4,0.0,19169.946437500003,0.33726541808966903,0.09765285500944425,0.013041246662586038,0.2724335435431234,0.02191972739047461,0.0255712764559987,0.05456457603625998,0.09239723260442208,0.0005216498665034415,0.0,0.08463247434151835,0.0
3069,3410.32,0.0,2996.2,6306.75975,427.2,760.7,6920.0,5600.45,10.0,0.0,72.8,0.0,26504.42975,0.1286698122603449,0.0,0.11304525425603619,0.2379511579569072,0.01611806041591972,0.02870086273031398,0.26108843183090935,0.21130241445771908,0.0003772954217209672,0.0,0.0027467106701286412,0.0
3070,9862.7,0.0,1900.0,9430.890125,1768.8,894.3,8112.0,1822.95,170.0,1680.0,3753.5,0.0,39395.140125000005,0.2503532153637694,0.0,0.04822929919709226,0.2393922218597515,0.04489893916832463,0.022700769616820847,0.2059137237299013,0.04627347419544176,0.004315253086055623,0.042644854026902636,0.0952782497559399,0.0
3071,5358.5,0.0,2659.0,6318.8928750000005,508.35,15264.44,1422.72,2326.6,7.0,0.0,2501.2,0.0,36366.702875,0.14734632442259862,0.0,0.07311633416808616,0.17375490147455386,0.013978446210735842,0.41973670399725505,0.03912150092050378,0.06397610495504673,0.00019248376802429604,0.0,0.0687772000831956,0.0
3072,5561.61,1131.0,4011.0,5162.425125,467.59999999999997,934.14,1070.55,2005.0,30.0,0.0,1843.4,0.0,22216.725125,0.2503343750578991,0.05090759297945808,0.18053965998285265,0.23236661100833597,0.021047206434301146,0.042046701066163546,0.04818666990641808,0.09024732442423825,0.0013503340312853603,0.0,0.08297352510904778,0.0
3073,8235.0,2106.0,695.0,6805.0254375,408.1,828.8,260.0,535.05,32.75,0.0,755.3,0.0,20661.0254375,0.3985765384642226,0.1019310491810143,0.03363821423589978,0.32936532884514047,0.01975216579808734,0.04011417548016365,0.012584080145804234,0.02589658493081752,0.0015851100952888025,0.0,0.0365567528235613,0.0
3074,4213.8,0.0,311.0,1825.2839375,173.1,344.5,0.0,148.4,7.0,120.0,0.0,0.0,7143.0839375000005,0.5899132695163013,0.0,0.0435386175944681,0.2555316378010853,0.024233230564638032,0.048228468685833636,0.0,0.02077534035697449,0.0009799688847629477,0.016799466595936244,0.0,0.0
3075,11029.36,2164.5,2395.6,5107.19,826.5,1218.7,0.0,1216.9,157.0,360.0,1006.2,0.0,25481.95,0.43283029752432606,0.08494247889192154,0.09401164353591464,0.20042382941650852,0.0324347234022514,0.047826010175830345,0.0,0.047755371939745585,0.006161223925170562,0.014127647216951606,0.03948677397137974,0.0
3076,11564.83,1053.0,5046.0,6569.998625,759.2,10049.4,0.0,2123.4,20.0,900.0,2370.55,25.0,40481.378625000005,0.2856827112320214,0.02601195996199845,0.12464990500308089,0.16229681024110623,0.01875430199729271,0.24824747430399546,0.0,0.05245374718262821,0.0004940543202658775,0.022232444411964487,0.0585590234453138,0.0006175679003323468
3077,6359.17,0.0,1640.0,5678.736,1884.95,19676.44,40.0,275.35,50.0,0.0,320.8,0.0,35925.445999999996,0.17701018937941648,0.0,0.04565009436486885,0.15807002089827918,0.052468381325036305,0.5477020382711463,0.0011134169357285085,0.007664483831321121,0.0013917711696606356,0.0,0.008929603824542639,0.0
3078,12437.47,0.0,4158.0,3921.1559375,3983.9,6760.7,2375.6,1208.0,643.0,270.0,2658.2,45.0,38461.0259375,0.3233785292210134,0.0,0.10810944062586474,0.10195141294129707,0.1035827803052868,0.1757805423855901,0.0617664230761915,0.031408418536807266,0.01671822278076744,0.007020093547134074,0.0691141209888585,0.0011700155911890122
3079,4402.38,0.0,3239.0,4117.45925,478.25,785.156,650.0,1079.6,3.5,0.0,227.24,0.0,14982.58525,0.2938331353729491,0.0,0.2161843197254626,0.27481634052440984,0.03192039237687635,0.052404574170535755,0.043383701087233925,0.0720569902981196,0.000233604544315875,0.0,0.015166941900096981,0.0
3080,1258.8,0.0,0.0,3137.26925,714.35,283.50800000000004,0.0,98.75,0.0,0.0,0.0,0.0,5492.67725,0.22917785675464547,0.0,0.0,0.5711730559082094,0.13005497455726167,0.05161563061073724,0.0,0.017978482169146204,0.0,0.0,0.0,0.0
3081,5859.62,146.9,3213.3,2942.2598749999997,274.9,922.5,395.0,700.35,11.5,0.0,26.0,0.0,14492.329875,0.40432560192465256,0.01013639637429244,0.22172418291023757,0.2030218674552493,0.01896865461737911,0.06365436116599575,0.02725579692202528,0.048325562973013686,0.0007935232015273182,0.0,0.0017940524556269806,0.0
