indicator,basis,geography,year,governorates,complete,period,mean,theil_weighted,cv_weighted,cv_unweighted,tail_ratio
money_orders_from_abroad,share_of_national,as_printed,2006,24,True,pre,0.041667,0.263545,0.81329,0.845985,10.593581
money_orders_from_abroad,share_of_national,as_printed,2007,24,True,pre,0.041667,0.250779,0.790713,0.825253,9.151649
money_orders_from_abroad,share_of_national,as_printed,2008,24,True,pre,0.041667,0.254432,0.799188,0.835077,9.273783
money_orders_from_abroad,share_of_national,as_printed,2009,24,True,pre,0.041667,0.264477,0.817484,0.857947,10.254003
money_orders_from_abroad,share_of_national,as_printed,2010,24,True,pre,0.041667,0.271711,0.831147,0.873475,11.054354
money_orders_from_abroad,share_of_national,as_printed,2013,23,False,post,0.043478,,,,
money_orders_from_abroad,share_of_national,as_printed,2014,22,False,post,0.045455,,,,
money_orders_from_abroad,share_of_national,as_printed,2015,24,True,post,0.041667,0.224249,0.726556,0.793529,12.463798
money_orders_from_abroad,share_of_national,as_printed,2016,24,True,post,0.041667,0.21267,0.707344,0.767722,12.131849
money_orders_from_abroad,share_of_national,as_printed,2017,24,True,post,0.041667,0.208674,0.702807,0.762821,11.488527
money_orders_from_abroad,share_of_national,as_printed,2018,24,True,post,0.041667,0.204082,0.69531,0.753844,11.500639
money_orders_from_abroad,share_of_national,as_printed,2019,24,True,post,0.041667,0.198701,0.682105,0.753194,11.912503
money_orders_from_abroad,share_of_national,as_printed,2020,24,True,post,0.041667,0.142208,0.548075,0.637005,10.282353
money_orders_from_abroad,share_of_national,as_printed,2021,24,True,post,0.041667,0.139139,0.531685,0.628996,9.813676
money_orders_from_abroad,share_of_national,as_printed,2022,24,True,post,0.041667,0.140364,0.531294,0.634214,10.177136
money_orders_from_abroad,share_of_national,as_printed,2023,24,True,post,0.041667,0.142547,0.529197,0.639195,10.578349
money_orders_from_abroad,share_of_national,constant,2003,23,True,pre,0.043478,,,0.767015,11.051656
money_orders_from_abroad,share_of_national,constant,2004,23,True,pre,0.043478,,,0.788007,10.83979
money_orders_from_abroad,share_of_national,constant,2005,23,True,pre,0.043478,0.229386,0.738745,0.798623,10.125102
money_orders_from_abroad,share_of_national,constant,2006,23,True,pre,0.043478,0.241931,0.770129,0.825601,10.593581
money_orders_from_abroad,share_of_national,constant,2007,23,True,pre,0.043478,0.230123,0.747572,0.806726,9.151649
money_orders_from_abroad,share_of_national,constant,2008,23,True,pre,0.043478,0.232525,0.755568,0.814221,9.273783
money_orders_from_abroad,share_of_national,constant,2009,23,True,pre,0.043478,0.242257,0.773019,0.83747,10.254003
money_orders_from_abroad,share_of_national,constant,2010,23,True,pre,0.043478,0.249111,0.78572,0.853631,11.054354
money_orders_from_abroad,share_of_national,constant,2013,22,False,post,0.045455,,,,
money_orders_from_abroad,share_of_national,constant,2014,21,False,post,0.047619,,,,
money_orders_from_abroad,share_of_national,constant,2015,23,True,post,0.043478,0.207067,0.683767,0.782939,12.463798
money_orders_from_abroad,share_of_national,constant,2016,23,True,post,0.043478,0.195511,0.66448,0.756506,12.131849
money_orders_from_abroad,share_of_national,constant,2017,23,True,post,0.043478,0.192455,0.660347,0.753986,11.488527
money_orders_from_abroad,share_of_national,constant,2018,23,True,post,0.043478,0.18886,0.653371,0.746801,11.500639
money_orders_from_abroad,share_of_national,constant,2019,23,True,post,0.043478,0.184022,0.641071,0.746772,11.912503
money_orders_from_abroad,share_of_national,constant,2020,23,True,post,0.043478,0.128829,0.511257,0.627463,10.282353
money_orders_from_abroad,share_of_national,constant,2021,23,True,post,0.043478,0.12377,0.492156,0.616755,9.813676
money_orders_from_abroad,share_of_national,constant,2022,23,True,post,0.043478,0.126011,0.493116,0.625134,10.177136
money_orders_from_abroad,share_of_national,constant,2023,23,True,post,0.043478,0.127314,0.489752,0.629136,10.578349
primary_classrooms,per_head,as_printed,2005,24,True,pre,3.001599,0.021376,0.206192,0.195589,1.920226
primary_classrooms,per_head,as_printed,2006,24,True,pre,2.817062,0.019314,0.196153,0.186535,1.845509
primary_classrooms,per_head,as_printed,2007,24,True,pre,2.74967,0.018937,0.19379,0.185187,1.894165
primary_classrooms,per_head,as_printed,2008,24,True,pre,2.692377,0.018635,0.19244,0.184563,1.871634
primary_classrooms,per_head,as_printed,2009,24,True,pre,2.623692,0.016941,0.183626,0.175772,1.773479
primary_classrooms,per_head,as_printed,2010,24,True,pre,2.607568,0.020374,0.200821,0.187588,1.845214
primary_classrooms,per_head,as_printed,2011,24,True,post,2.605358,0.020878,0.203281,0.190853,1.878916
primary_classrooms,per_head,as_printed,2012,24,True,post,2.612362,0.022008,0.209128,0.198052,1.903384
primary_classrooms,per_head,as_printed,2013,24,True,post,2.625421,0.024094,0.218552,0.205286,1.974233
primary_classrooms,per_head,as_printed,2014,24,True,post,2.654343,0.027091,0.232398,0.219173,2.074461
primary_classrooms,per_head,as_printed,2015,24,True,post,2.635984,0.027678,0.23553,0.221678,2.120689
primary_classrooms,per_head,as_printed,2016,24,True,post,2.605686,0.027106,0.232791,0.219636,2.117946
primary_classrooms,per_head,as_printed,2017,24,True,post,2.586904,0.026943,0.231709,0.217924,2.093326
primary_classrooms,per_head,as_printed,2018,24,True,post,2.592389,0.028244,0.237306,0.223435,2.14283
primary_classrooms,per_head,constant,2005,23,True,pre,3.040018,0.021079,0.205121,0.186174,1.862592
primary_classrooms,per_head,constant,2006,23,True,pre,2.851369,0.019065,0.195197,0.17778,1.795781
primary_classrooms,per_head,constant,2007,23,True,pre,2.783498,0.018489,0.192064,0.175346,1.826764
primary_classrooms,per_head,constant,2008,23,True,pre,2.724739,0.018072,0.190239,0.174743,1.798398
primary_classrooms,per_head,constant,2009,23,True,pre,2.657591,0.016697,0.182653,0.16488,1.702435
primary_classrooms,per_head,constant,2010,23,True,pre,2.643377,0.01996,0.199361,0.175498,1.766178
primary_classrooms,per_head,constant,2011,23,True,post,2.640884,0.020336,0.201384,0.178807,1.793469
primary_classrooms,per_head,constant,2012,23,True,post,2.648551,0.021376,0.206988,0.185933,1.832037
primary_classrooms,per_head,constant,2013,23,True,post,2.662466,0.023449,0.216478,0.19327,1.899114
primary_classrooms,per_head,constant,2014,23,True,post,2.693277,0.026304,0.230062,0.206852,1.988293
primary_classrooms,per_head,constant,2015,23,True,post,2.674137,0.026855,0.233109,0.20981,2.030906
primary_classrooms,per_head,constant,2016,23,True,post,2.642961,0.026179,0.230027,0.207667,2.023806
primary_classrooms,per_head,constant,2017,23,True,post,2.624096,0.02605,0.229039,0.205822,2.002881
primary_classrooms,per_head,constant,2018,23,True,post,2.630472,0.027285,0.234538,0.211054,2.047475
primary_classrooms,share_of_national,as_printed,2000,24,True,pre,0.041667,,,0.408408,4.569582
primary_classrooms,share_of_national,as_printed,2001,24,True,pre,0.041667,,,0.407353,4.58
primary_classrooms,share_of_national,as_printed,2002,24,True,pre,0.041667,,,0.405615,4.53288
primary_classrooms,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.401969,4.49887
primary_classrooms,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.397812,4.426339
primary_classrooms,share_of_national,as_printed,2005,24,True,pre,0.041667,0.057174,0.332367,0.397398,4.424423
primary_classrooms,share_of_national,as_printed,2006,24,True,pre,0.041667,0.058762,0.336037,0.405777,4.655285
primary_classrooms,share_of_national,as_printed,2007,24,True,pre,0.041667,0.059006,0.336643,0.40652,4.716183
primary_classrooms,share_of_national,as_printed,2008,24,True,pre,0.041667,0.057911,0.333174,0.40347,4.674185
primary_classrooms,share_of_national,as_printed,2009,24,True,pre,0.041667,0.061019,0.342298,0.413696,4.818338
primary_classrooms,share_of_national,as_printed,2010,24,True,pre,0.041667,0.059684,0.336703,0.412162,4.760684
primary_classrooms,share_of_national,as_printed,2011,24,True,post,0.041667,0.058281,0.332306,0.408345,4.714286
primary_classrooms,share_of_national,as_printed,2012,24,True,post,0.041667,0.057562,0.331032,0.403978,4.642384
primary_classrooms,share_of_national,as_printed,2013,24,True,post,0.041667,0.055796,0.32529,0.400101,4.572358
primary_classrooms,share_of_national,as_printed,2014,24,True,post,0.041667,0.055512,0.325132,0.39746,4.507522
primary_classrooms,share_of_national,as_printed,2015,24,True,post,0.041667,0.055269,0.323753,0.398936,4.530531
primary_classrooms,share_of_national,as_printed,2016,24,True,post,0.041667,0.05603,0.326105,0.402364,4.57496
primary_classrooms,share_of_national,as_printed,2017,24,True,post,0.041667,0.056052,0.326469,0.403038,4.598563
primary_classrooms,share_of_national,as_printed,2018,24,True,post,0.041667,0.055445,0.324221,0.401975,4.605892
primary_classrooms,share_of_national,constant,2000,23,True,pre,0.043478,,,0.392861,4.569582
primary_classrooms,share_of_national,constant,2001,23,True,pre,0.043478,,,0.390988,4.58
primary_classrooms,share_of_national,constant,2002,23,True,pre,0.043478,,,0.389119,4.53288
primary_classrooms,share_of_national,constant,2003,23,True,pre,0.043478,,,0.386865,4.49887
primary_classrooms,share_of_national,constant,2004,23,True,pre,0.043478,,,0.383428,4.426339
primary_classrooms,share_of_national,constant,2005,23,True,pre,0.043478,0.046937,0.297674,0.383494,4.424423
primary_classrooms,share_of_national,constant,2006,23,True,pre,0.043478,0.049058,0.30289,0.394289,4.655285
primary_classrooms,share_of_national,constant,2007,23,True,pre,0.043478,0.049097,0.302842,0.395249,4.716183
primary_classrooms,share_of_national,constant,2008,23,True,pre,0.043478,0.048536,0.300508,0.394053,4.674185
primary_classrooms,share_of_national,constant,2009,23,True,pre,0.043478,0.050883,0.308126,0.402593,4.818338
primary_classrooms,share_of_national,constant,2010,23,True,pre,0.043478,0.048898,0.300441,0.399429,4.760684
primary_classrooms,share_of_national,constant,2011,23,True,post,0.043478,0.047854,0.296585,0.396853,4.714286
primary_classrooms,share_of_national,constant,2012,23,True,post,0.043478,0.04725,0.295388,0.393047,4.642384
primary_classrooms,share_of_national,constant,2013,23,True,post,0.043478,0.045799,0.290098,0.389816,4.572358
primary_classrooms,share_of_national,constant,2014,23,True,post,0.043478,0.045173,0.288811,0.386522,4.507522
primary_classrooms,share_of_national,constant,2015,23,True,post,0.043478,0.045382,0.28855,0.389445,4.530531
primary_classrooms,share_of_national,constant,2016,23,True,post,0.043478,0.04632,0.291429,0.39394,4.57496
primary_classrooms,share_of_national,constant,2017,23,True,post,0.043478,0.046619,0.29251,0.39554,4.598563
primary_classrooms,share_of_national,constant,2018,23,True,post,0.043478,0.045902,0.289755,0.394343,4.605892
primary_pupils,per_head,as_printed,2005,24,True,pre,114.549925,0.009455,0.136953,0.122734,1.540004
primary_pupils,per_head,as_printed,2006,24,True,pre,106.338049,0.008512,0.130023,0.116435,1.511705
primary_pupils,per_head,as_printed,2007,24,True,pre,101.790296,0.007862,0.124895,0.111524,1.480953
primary_pupils,per_head,as_printed,2008,24,True,pre,99.176134,0.006997,0.117829,0.10519,1.436631
primary_pupils,per_head,as_printed,2009,24,True,pre,98.186609,0.006436,0.113105,0.101353,1.41974
primary_pupils,per_head,as_printed,2010,24,True,pre,96.547082,0.006955,0.117014,0.102068,1.439162
primary_pupils,per_head,as_printed,2011,24,True,post,96.675214,0.007312,0.119941,0.104945,1.458661
primary_pupils,per_head,as_printed,2012,24,True,post,97.049928,0.00751,0.121492,0.106658,1.467929
primary_pupils,per_head,as_printed,2013,24,True,post,98.088216,0.008031,0.125353,0.109725,1.484967
primary_pupils,per_head,as_printed,2014,24,True,post,98.790705,0.008552,0.129224,0.112634,1.501612
primary_pupils,per_head,as_printed,2015,24,True,post,98.688803,0.009006,0.132597,0.115905,1.516251
primary_pupils,per_head,as_printed,2016,24,True,post,99.632653,0.009293,0.134431,0.117607,1.521353
primary_pupils,per_head,as_printed,2017,24,True,post,100.627762,0.009671,0.13699,0.11995,1.525336
primary_pupils,per_head,as_printed,2018,24,True,post,102.176868,0.010119,0.139945,0.122475,1.535352
primary_pupils,per_head,as_printed,2019,24,True,post,103.407071,0.010734,0.144051,0.126582,1.54896
primary_pupils,per_head,as_printed,2020,24,True,post,105.502528,0.011008,0.146191,0.129792,1.551109
primary_pupils,per_head,as_printed,2021,24,True,post,105.859432,0.011949,0.152439,0.136038,1.572881
primary_pupils,per_head,as_printed,2022,24,True,post,106.295227,0.013254,0.160552,0.143812,1.603718
primary_pupils,per_head,as_printed,2023,24,True,post,105.34346,0.014714,0.169322,0.153005,1.655469
primary_pupils,per_head,constant,2005,23,True,pre,115.476125,0.009449,0.136918,0.117954,1.514995
primary_pupils,per_head,constant,2006,23,True,pre,107.167586,0.008509,0.130008,0.111742,1.485538
primary_pupils,per_head,constant,2007,23,True,pre,102.575138,0.007861,0.124892,0.106651,1.456553
primary_pupils,per_head,constant,2008,23,True,pre,99.898721,0.006996,0.117819,0.100606,1.409388
primary_pupils,per_head,constant,2009,23,True,pre,98.875008,0.006436,0.113103,0.096988,1.391738
primary_pupils,per_head,constant,2010,23,True,pre,97.24331,0.006916,0.116732,0.097054,1.408352
primary_pupils,per_head,constant,2011,23,True,post,97.398362,0.007272,0.119668,0.099672,1.426584
primary_pupils,per_head,constant,2012,23,True,post,97.783528,0.007452,0.1211,0.101239,1.432531
primary_pupils,per_head,constant,2013,23,True,post,98.864547,0.007939,0.124751,0.103645,1.446921
primary_pupils,per_head,constant,2014,23,True,post,99.590961,0.008405,0.128297,0.106073,1.468213
primary_pupils,per_head,constant,2015,23,True,post,99.493719,0.008805,0.131359,0.109167,1.485759
primary_pupils,per_head,constant,2016,23,True,post,100.462725,0.009055,0.132995,0.110472,1.488295
primary_pupils,per_head,constant,2017,23,True,post,101.479268,0.009422,0.135522,0.112742,1.491614
primary_pupils,per_head,constant,2018,23,True,post,103.060513,0.009839,0.138338,0.114986,1.499493
primary_pupils,per_head,constant,2019,23,True,post,104.343655,0.010472,0.142605,0.118838,1.514039
primary_pupils,per_head,constant,2020,23,True,post,106.454647,0.010784,0.144969,0.122616,1.518834
primary_pupils,per_head,constant,2021,23,True,post,106.865642,0.011763,0.151475,0.128714,1.542961
primary_pupils,per_head,constant,2022,23,True,post,107.341247,0.01309,0.15975,0.136611,1.574914
primary_pupils,per_head,constant,2023,23,True,post,106.418677,0.014551,0.168572,0.145847,1.625588
primary_pupils,share_of_national,as_printed,1998,23,False,pre,0.043478,,,,
primary_pupils,share_of_national,as_printed,1999,23,False,pre,0.043478,,,,
primary_pupils,share_of_national,as_printed,2000,24,True,pre,0.041667,,,0.436844,5.091767
primary_pupils,share_of_national,as_printed,2001,24,True,pre,0.041667,,,0.439227,5.147479
primary_pupils,share_of_national,as_printed,2002,24,True,pre,0.041667,,,0.440801,5.191775
primary_pupils,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.446129,5.288923
primary_pupils,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.450334,5.357088
primary_pupils,share_of_national,as_printed,2005,24,True,pre,0.041667,0.071325,0.368165,0.453383,5.40849
primary_pupils,share_of_national,as_printed,2006,24,True,pre,0.041667,0.072976,0.372473,0.459208,5.495123
primary_pupils,share_of_national,as_printed,2007,24,True,pre,0.041667,0.073983,0.375051,0.463248,5.548828
primary_pupils,share_of_national,as_printed,2008,24,True,pre,0.041667,0.076215,0.380881,0.470672,5.692295
primary_pupils,share_of_national,as_printed,2009,24,True,pre,0.041667,0.076987,0.382606,0.473801,5.786512
primary_pupils,share_of_national,as_printed,2010,24,True,pre,0.041667,0.077947,0.38484,0.478607,5.881583
primary_pupils,share_of_national,as_printed,2011,24,True,post,0.041667,0.078844,0.38697,0.482587,5.95917
primary_pupils,share_of_national,as_printed,2012,24,True,post,0.041667,0.080268,0.390696,0.487719,6.024511
primary_pupils,share_of_national,as_printed,2013,24,True,post,0.041667,0.080264,0.390686,0.488801,5.974809
primary_pupils,share_of_national,as_printed,2014,24,True,post,0.041667,0.080577,0.39156,0.490919,5.988196
primary_pupils,share_of_national,as_printed,2015,24,True,post,0.041667,0.080773,0.39227,0.492136,5.977365
primary_pupils,share_of_national,as_printed,2016,24,True,post,0.041667,0.081383,0.394635,0.493895,5.919859
primary_pupils,share_of_national,as_printed,2017,24,True,post,0.041667,0.081798,0.396559,0.495161,5.878181
primary_pupils,share_of_national,as_printed,2018,24,True,post,0.041667,0.081319,0.39586,0.494252,5.832624
primary_pupils,share_of_national,as_printed,2019,24,True,post,0.041667,0.080946,0.395353,0.493496,5.779211
primary_pupils,share_of_national,as_printed,2020,24,True,post,0.041667,0.080425,0.394286,0.492253,5.725078
primary_pupils,share_of_national,as_printed,2021,24,True,post,0.041667,0.079632,0.392803,0.48966,5.608562
primary_pupils,share_of_national,as_printed,2022,24,True,post,0.041667,0.078971,0.391559,0.487801,5.498597
primary_pupils,share_of_national,as_printed,2023,24,True,post,0.041667,0.077586,0.388312,0.483525,5.362375
primary_pupils,share_of_national,constant,1998,23,True,pre,0.043478,,,0.421856,4.878913
primary_pupils,share_of_national,constant,1999,23,True,pre,0.043478,,,0.426318,4.964157
primary_pupils,share_of_national,constant,2000,23,True,pre,0.043478,,,0.431632,5.091767
primary_pupils,share_of_national,constant,2001,23,True,pre,0.043478,,,0.433751,5.147479
primary_pupils,share_of_national,constant,2002,23,True,pre,0.043478,,,0.435708,5.191775
primary_pupils,share_of_national,constant,2003,23,True,pre,0.043478,,,0.441193,5.288923
primary_pupils,share_of_national,constant,2004,23,True,pre,0.043478,,,0.445734,5.357088
primary_pupils,share_of_national,constant,2005,23,True,pre,0.043478,0.063759,0.342071,0.450145,5.40849
primary_pupils,share_of_national,constant,2006,23,True,pre,0.043478,0.065785,0.347369,0.457508,5.495123
primary_pupils,share_of_national,constant,2007,23,True,pre,0.043478,0.067167,0.350883,0.462987,5.548828
primary_pupils,share_of_national,constant,2008,23,True,pre,0.043478,0.069862,0.35788,0.472195,5.692295
primary_pupils,share_of_national,constant,2009,23,True,pre,0.043478,0.071077,0.360731,0.476709,5.795832
primary_pupils,share_of_national,constant,2010,23,True,pre,0.043478,0.072038,0.362847,0.481901,5.881583
primary_pupils,share_of_national,constant,2011,23,True,post,0.043478,0.072919,0.364921,0.486034,5.95917
primary_pupils,share_of_national,constant,2012,23,True,post,0.043478,0.074394,0.368706,0.491641,6.024511
primary_pupils,share_of_national,constant,2013,23,True,post,0.043478,0.074288,0.36834,0.492653,5.974809
primary_pupils,share_of_national,constant,2014,23,True,post,0.043478,0.074654,0.369215,0.495185,5.988196
primary_pupils,share_of_national,constant,2015,23,True,post,0.043478,0.07503,0.370236,0.49703,5.977365
primary_pupils,share_of_national,constant,2016,23,True,post,0.043478,0.075716,0.372644,0.499175,5.919859
primary_pupils,share_of_national,constant,2017,23,True,post,0.043478,0.076392,0.375088,0.501175,5.895584
primary_pupils,share_of_national,constant,2018,23,True,post,0.043478,0.076155,0.374861,0.500901,5.88699
primary_pupils,share_of_national,constant,2019,23,True,post,0.043478,0.075787,0.374307,0.500122,5.860286
primary_pupils,share_of_national,constant,2020,23,True,post,0.043478,0.0758,0.374589,0.499956,5.83571
primary_pupils,share_of_national,constant,2021,23,True,post,0.043478,0.074788,0.372573,0.496609,5.733806
primary_pupils,share_of_national,constant,2022,23,True,post,0.043478,0.074069,0.371184,0.494362,5.659952
primary_pupils,share_of_national,constant,2023,23,True,post,0.043478,0.072661,0.367868,0.48977,5.541351
primary_schools,per_head,as_printed,2005,24,True,pre,0.500384,0.081101,0.399759,0.36348,3.592425
primary_schools,per_head,as_printed,2006,24,True,pre,0.497802,0.082518,0.403916,0.367141,3.63431
primary_schools,per_head,as_printed,2007,24,True,pre,0.495117,0.084794,0.409571,0.372189,3.716019
primary_schools,per_head,as_printed,2008,24,True,pre,0.492362,0.086502,0.414347,0.376343,3.776371
primary_schools,per_head,as_printed,2009,24,True,pre,0.48833,0.087082,0.416347,0.378567,3.796141
primary_schools,per_head,as_printed,2010,24,True,pre,0.48601,0.092017,0.427823,0.387133,3.933476
primary_schools,per_head,as_printed,2011,24,True,post,0.483395,0.094279,0.433691,0.392486,4.021971
primary_schools,per_head,as_printed,2012,24,True,post,0.48013,0.096167,0.438623,0.396753,4.083239
primary_schools,per_head,as_printed,2013,24,True,post,0.479204,0.099794,0.447471,0.403699,4.195995
primary_schools,per_head,as_printed,2014,24,True,post,0.478884,0.102284,0.453758,0.409045,4.288576
primary_schools,per_head,as_printed,2015,24,True,post,0.474245,0.10348,0.456591,0.411086,4.314742
primary_schools,per_head,as_printed,2016,24,True,post,0.468371,0.102576,0.454965,0.411131,4.296661
primary_schools,per_head,as_printed,2017,24,True,post,0.464664,0.102335,0.454462,0.410092,4.264302
primary_schools,per_head,as_printed,2018,24,True,post,0.46179,0.103052,0.456599,0.412371,4.270039
primary_schools,per_head,as_printed,2019,24,True,post,0.458146,0.103696,0.458114,0.413396,4.276763
primary_schools,per_head,as_printed,2020,24,True,post,0.454864,0.103846,0.458363,0.41363,4.280013
primary_schools,per_head,as_printed,2021,24,True,post,0.452739,0.102907,0.45629,0.411677,4.242982
primary_schools,per_head,as_printed,2022,24,True,post,0.450939,0.102387,0.45508,0.410862,4.226255
primary_schools,per_head,as_printed,2023,24,True,post,0.448631,0.101625,0.45341,0.408492,4.171304
primary_schools,per_head,constant,2005,23,True,pre,0.511596,0.080511,0.398983,0.346157,3.358609
primary_schools,per_head,constant,2006,23,True,pre,0.50905,0.081929,0.403157,0.349672,3.398317
primary_schools,per_head,constant,2007,23,True,pre,0.506494,0.084126,0.408737,0.354194,3.483549
primary_schools,per_head,constant,2008,23,True,pre,0.503798,0.085786,0.413474,0.358059,3.546098
primary_schools,per_head,constant,2009,23,True,pre,0.499747,0.086337,0.415451,0.360091,3.559336
primary_schools,per_head,constant,2010,23,True,pre,0.49744,0.091022,0.426676,0.368579,3.693557
primary_schools,per_head,constant,2011,23,True,post,0.494864,0.093202,0.432482,0.373753,3.770327
primary_schools,per_head,constant,2012,23,True,post,0.491572,0.095056,0.437396,0.378013,3.827489
primary_schools,per_head,constant,2013,23,True,post,0.490752,0.098605,0.446204,0.384752,3.926953
primary_schools,per_head,constant,2014,23,True,post,0.490575,0.101009,0.45244,0.389731,4.00847
primary_schools,per_head,constant,2015,23,True,post,0.485919,0.102161,0.455252,0.391481,4.032206
primary_schools,per_head,constant,2016,23,True,post,0.479902,0.101312,0.453674,0.391582,4.024282
primary_schools,per_head,constant,2017,23,True,post,0.476171,0.101089,0.453197,0.390265,4.000203
primary_schools,per_head,constant,2018,23,True,post,0.473215,0.101822,0.455351,0.392713,4.009211
primary_schools,per_head,constant,2019,23,True,post,0.469528,0.102493,0.456903,0.39363,4.020112
primary_schools,per_head,constant,2020,23,True,post,0.466198,0.102633,0.457147,0.393742,4.023139
primary_schools,per_head,constant,2021,23,True,post,0.463984,0.101784,0.455151,0.39191,3.99795
primary_schools,per_head,constant,2022,23,True,post,0.462152,0.101258,0.453934,0.39101,3.98279
primary_schools,per_head,constant,2023,23,True,post,0.459741,0.100578,0.452334,0.388782,3.940085
primary_schools,share_of_national,as_printed,1998,23,False,pre,0.043478,,,,
primary_schools,share_of_national,as_printed,1999,23,False,pre,0.043478,,,,
primary_schools,share_of_national,as_printed,2000,24,True,pre,0.041667,,,0.427671,4.760976
primary_schools,share_of_national,as_printed,2001,24,True,pre,0.041667,,,0.428843,4.716346
primary_schools,share_of_national,as_printed,2002,24,True,pre,0.041667,,,0.429144,4.695238
primary_schools,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.428428,4.690476
primary_schools,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.42844,4.682464
primary_schools,share_of_national,as_printed,2005,24,True,pre,0.041667,0.073162,0.380075,0.428568,4.677725
primary_schools,share_of_national,as_printed,2006,24,True,pre,0.041667,0.073211,0.380161,0.428697,4.669811
primary_schools,share_of_national,as_printed,2007,24,True,pre,0.041667,0.073791,0.381564,0.429138,4.696682
primary_schools,share_of_national,as_printed,2008,24,True,pre,0.041667,0.074086,0.382396,0.429321,4.688679
primary_schools,share_of_national,as_printed,2009,24,True,pre,0.041667,0.073979,0.381978,0.428915,4.688679
primary_schools,share_of_national,as_printed,2010,24,True,pre,0.041667,0.074334,0.382861,0.428952,4.688679
primary_schools,share_of_national,as_printed,2011,24,True,post,0.041667,0.074567,0.383384,0.429131,4.698113
primary_schools,share_of_national,as_printed,2012,24,True,post,0.041667,0.074821,0.384354,0.429473,4.680751
primary_schools,share_of_national,as_printed,2013,24,True,post,0.041667,0.076704,0.389927,0.433779,4.71028
primary_schools,share_of_national,as_printed,2014,24,True,post,0.041667,0.077075,0.391135,0.433573,4.672811
primary_schools,share_of_national,as_printed,2015,24,True,post,0.041667,0.077517,0.392364,0.434534,4.66055
primary_schools,share_of_national,as_printed,2016,24,True,post,0.041667,0.077373,0.392238,0.434139,4.625571
primary_schools,share_of_national,as_printed,2017,24,True,post,0.041667,0.077448,0.392689,0.434064,4.572072
primary_schools,share_of_national,as_printed,2018,24,True,post,0.041667,0.077395,0.393148,0.433669,4.540179
primary_schools,share_of_national,as_printed,2019,24,True,post,0.041667,0.077757,0.394349,0.434622,4.528889
primary_schools,share_of_national,as_printed,2020,24,True,post,0.041667,0.078138,0.395476,0.435288,4.533333
primary_schools,share_of_national,as_printed,2021,24,True,post,0.041667,0.077832,0.395082,0.434936,4.47807
primary_schools,share_of_national,as_printed,2022,24,True,post,0.041667,0.077967,0.395428,0.435247,4.482456
primary_schools,share_of_national,as_printed,2023,24,True,post,0.041667,0.077574,0.394612,0.435273,4.454148
primary_schools,share_of_national,constant,1998,23,True,pre,0.043478,,,0.387784,4.194805
primary_schools,share_of_national,constant,1999,23,True,pre,0.043478,,,0.389882,4.21645
primary_schools,share_of_national,constant,2000,23,True,pre,0.043478,,,0.389063,4.206897
primary_schools,share_of_national,constant,2001,23,True,pre,0.043478,,,0.390744,4.2103
primary_schools,share_of_national,constant,2002,23,True,pre,0.043478,,,0.391513,4.23176
primary_schools,share_of_national,constant,2003,23,True,pre,0.043478,,,0.39075,4.209402
primary_schools,share_of_national,constant,2004,23,True,pre,0.043478,,,0.390966,4.222222
primary_schools,share_of_national,constant,2005,23,True,pre,0.043478,0.055276,0.334316,0.391121,4.236052
primary_schools,share_of_national,constant,2006,23,True,pre,0.043478,0.055195,0.33395,0.391406,4.248927
primary_schools,share_of_national,constant,2007,23,True,pre,0.043478,0.055387,0.334626,0.391562,4.253219
primary_schools,share_of_national,constant,2008,23,True,pre,0.043478,0.055434,0.334903,0.391692,4.247863
primary_schools,share_of_national,constant,2009,23,True,pre,0.043478,0.05517,0.334057,0.391223,4.247863
primary_schools,share_of_national,constant,2010,23,True,pre,0.043478,0.055103,0.33387,0.391252,4.247863
primary_schools,share_of_national,constant,2011,23,True,post,0.043478,0.055066,0.333746,0.391388,4.25641
primary_schools,share_of_national,constant,2012,23,True,post,0.043478,0.055193,0.334279,0.392019,4.260684
primary_schools,share_of_national,constant,2013,23,True,post,0.043478,0.056687,0.339501,0.396321,4.289362
primary_schools,share_of_national,constant,2014,23,True,post,0.043478,0.05668,0.339955,0.395891,4.242678
primary_schools,share_of_national,constant,2015,23,True,post,0.043478,0.056841,0.340634,0.3968,4.251046
primary_schools,share_of_national,constant,2016,23,True,post,0.043478,0.056748,0.340231,0.396983,4.274262
primary_schools,share_of_national,constant,2017,23,True,post,0.043478,0.056691,0.340257,0.397085,4.246862
primary_schools,share_of_national,constant,2018,23,True,post,0.043478,0.056727,0.340499,0.397378,4.25523
primary_schools,share_of_national,constant,2019,23,True,post,0.043478,0.057026,0.341464,0.398638,4.263598
primary_schools,share_of_national,constant,2020,23,True,post,0.043478,0.057297,0.342416,0.399344,4.267782
primary_schools,share_of_national,constant,2021,23,True,post,0.043478,0.05723,0.342262,0.399481,4.254167
primary_schools,share_of_national,constant,2022,23,True,post,0.043478,0.057299,0.34249,0.399817,4.258333
primary_schools,share_of_national,constant,2023,23,True,post,0.043478,0.057168,0.341895,0.400437,4.25
