series,group,base_year,year,month,t,running,treated,value,log_value
industrial_prices,Industries mécaniques et électriques,2000,2005,4,2005.25,-69,False,114.0,4.736198
industrial_prices,Industries mécaniques et électriques,2000,2005,5,2005.333333,-68,False,112.9,4.726502
industrial_prices,Industries mécaniques et électriques,2000,2005,6,2005.416667,-67,False,113.5,4.731803
industrial_prices,Industries mécaniques et électriques,2000,2005,7,2005.5,-66,False,114.0,4.736198
industrial_prices,Industries mécaniques et électriques,2000,2005,8,2005.583333,-65,False,113.3,4.730039
industrial_prices,Industries mécaniques et électriques,2000,2005,9,2005.666667,-64,False,113.9,4.735321
industrial_prices,Industries mécaniques et électriques,2000,2005,10,2005.75,-63,False,113.9,4.735321
industrial_prices,Industries mécaniques et électriques,2000,2005,11,2005.833333,-62,False,112.8,4.725616
industrial_prices,Industries mécaniques et électriques,2000,2005,12,2005.916667,-61,False,113.8,4.734443
industrial_prices,Industries mécaniques et électriques,2000,2006,1,2006.0,-60,False,114.3,4.738827
industrial_prices,Industries mécaniques et électriques,2000,2006,2,2006.083333,-59,False,115.4,4.748404
industrial_prices,Industries mécaniques et électriques,2000,2006,3,2006.166667,-58,False,115.7,4.751001
industrial_prices,Industries mécaniques et électriques,2000,2006,4,2006.25,-57,False,117.8,4.768988
industrial_prices,Industries mécaniques et électriques,2000,2006,5,2006.333333,-56,False,119.8,4.785824
industrial_prices,Industries mécaniques et électriques,2000,2006,6,2006.416667,-55,False,120.3,4.789989
industrial_prices,Industries mécaniques et électriques,2000,2006,7,2006.5,-54,False,121.6,4.800737
industrial_prices,Industries mécaniques et électriques,2000,2006,8,2006.583333,-53,False,122.3,4.806477
industrial_prices,Industries mécaniques et électriques,2000,2006,9,2006.666667,-52,False,123.1,4.812997
industrial_prices,Industries mécaniques et électriques,2000,2006,10,2006.75,-51,False,123.7,4.817859
industrial_prices,Industries mécaniques et électriques,2000,2006,11,2006.833333,-50,False,126.4,4.839451
industrial_prices,Industries mécaniques et électriques,2000,2006,12,2006.916667,-49,False,126.4,4.839451
industrial_prices,Industries mécaniques et électriques,2000,2007,1,2007.0,-48,False,129.1,4.860587
industrial_prices,Industries mécaniques et électriques,2000,2007,2,2007.083333,-47,False,129.2,4.861362
industrial_prices,Industries mécaniques et électriques,2000,2007,3,2007.166667,-46,False,129.1,4.860587
industrial_prices,Industries mécaniques et électriques,2000,2007,4,2007.25,-45,False,130.1,4.868303
industrial_prices,Industries mécaniques et électriques,2000,2007,5,2007.333333,-44,False,131.5,4.879007
industrial_prices,Industries mécaniques et électriques,2000,2007,6,2007.416667,-43,False,133.4,4.893352
industrial_prices,Industries mécaniques et électriques,2000,2007,7,2007.5,-42,False,133.3,4.892602
industrial_prices,Industries mécaniques et électriques,2000,2007,8,2007.583333,-41,False,133.4,4.893352
industrial_prices,Industries mécaniques et électriques,2000,2007,9,2007.666667,-40,False,135.6,4.909709
industrial_prices,Industries mécaniques et électriques,2000,2007,10,2007.75,-39,False,134.6,4.902307
industrial_prices,Industries mécaniques et électriques,2000,2007,11,2007.833333,-38,False,135.9,4.911919
industrial_prices,Industries mécaniques et électriques,2000,2007,12,2007.916667,-37,False,136.0,4.912655
industrial_prices,Industries mécaniques et électriques,2000,2008,1,2008.0,-36,False,140.9,4.94805
industrial_prices,Industries mécaniques et électriques,2000,2008,2,2008.083333,-35,False,142.3,4.957938
industrial_prices,Industries mécaniques et électriques,2000,2008,3,2008.166667,-34,False,143.0,4.962845
industrial_prices,Industries mécaniques et électriques,2000,2008,4,2008.25,-33,False,143.1,4.963544
industrial_prices,Industries mécaniques et électriques,2000,2008,5,2008.333333,-32,False,147.4,4.99315
industrial_prices,Industries mécaniques et électriques,2000,2008,6,2008.416667,-31,False,148.4,4.999911
industrial_prices,Industries mécaniques et électriques,2000,2008,7,2008.5,-30,False,152.6,5.02782
industrial_prices,Industries mécaniques et électriques,2000,2008,8,2008.583333,-29,False,153.4,5.033049
industrial_prices,Industries mécaniques et électriques,2000,2008,9,2008.666667,-28,False,153.8,5.035653
industrial_prices,Industries mécaniques et électriques,2000,2008,10,2008.75,-27,False,154.2,5.03825
industrial_prices,Industries mécaniques et électriques,2000,2008,11,2008.833333,-26,False,153.0,5.030438
industrial_prices,Industries mécaniques et électriques,2000,2008,12,2008.916667,-25,False,150.4,5.013298
industrial_prices,Industries mécaniques et électriques,2000,2009,1,2009.0,-24,False,149.6,5.007965
industrial_prices,Industries mécaniques et électriques,2000,2009,2,2009.083333,-23,False,144.3,4.971894
industrial_prices,Industries mécaniques et électriques,2000,2009,3,2009.166667,-22,False,143.8,4.968423
industrial_prices,Industries mécaniques et électriques,2000,2009,4,2009.25,-21,False,142.9,4.962145
industrial_prices,Industries mécaniques et électriques,2000,2009,5,2009.333333,-20,False,142.5,4.959342
industrial_prices,Industries mécaniques et électriques,2000,2009,6,2009.416667,-19,False,142.5,4.959342
industrial_prices,Industries mécaniques et électriques,2000,2009,7,2009.5,-18,False,142.5,4.959342
industrial_prices,Industries mécaniques et électriques,2000,2009,8,2009.583333,-17,False,142.5,4.959342
industrial_prices,Industries mécaniques et électriques,2000,2009,9,2009.666667,-16,False,141.0,4.94876
industrial_prices,Industries mécaniques et électriques,2000,2009,10,2009.75,-15,False,141.0,4.94876
industrial_prices,Industries mécaniques et électriques,2000,2009,11,2009.833333,-14,False,140.0,4.941642
industrial_prices,Industries mécaniques et électriques,2000,2009,12,2009.916667,-13,False,139.7,4.939497
industrial_prices,Industries mécaniques et électriques,2000,2010,1,2010.0,-12,False,140.6,4.945919
industrial_prices,Industries mécaniques et électriques,2000,2010,2,2010.083333,-11,False,140.6,4.945919
industrial_prices,Industries mécaniques et électriques,2000,2010,3,2010.166667,-10,False,140.9,4.94805
industrial_prices,Industries mécaniques et électriques,2000,2010,4,2010.25,-9,False,142.9,4.962145
industrial_prices,Industries mécaniques et électriques,2000,2010,5,2010.333333,-8,False,143.3,4.96494
industrial_prices,Industries mécaniques et électriques,2000,2010,6,2010.416667,-7,False,144.7,4.974663
industrial_prices,Industries mécaniques et électriques,2000,2010,7,2010.5,-6,False,144.6,4.973971
industrial_prices,Industries mécaniques et électriques,2000,2010,8,2010.583333,-5,False,144.9,4.976044
industrial_prices,Industries mécaniques et électriques,2000,2010,9,2010.666667,-4,False,146.0,4.983607
industrial_prices,Industries mécaniques et électriques,2000,2010,10,2010.75,-3,False,148.0,4.997212
industrial_prices,Industries mécaniques et électriques,2000,2010,11,2010.833333,-2,False,148.3,4.999237
industrial_prices,Industries mécaniques et électriques,2000,2010,12,2010.916667,-1,False,148.9,5.003275
industrial_prices,Industries mécaniques et électriques,2000,2011,1,2011.0,0,True,149.6,5.007965
industrial_prices,Industries mécaniques et électriques,2000,2011,2,2011.083333,1,True,149.8,5.009301
industrial_prices,Industries mécaniques et électriques,2000,2011,3,2011.166667,2,True,150.4,5.013298
industrial_prices,Industries mécaniques et électriques,2000,2011,4,2011.25,3,True,150.7,5.015291
industrial_prices,Industries mécaniques et électriques,2000,2011,5,2011.333333,4,True,150.6,5.014627
industrial_prices,Industries mécaniques et électriques,2000,2011,6,2011.416667,5,True,150.6,5.014627
industrial_prices,Industries mécaniques et électriques,2000,2011,7,2011.5,6,True,152.2,5.025195
industrial_prices,Industries mécaniques et électriques,2000,2011,8,2011.583333,7,True,155.5,5.046646
industrial_prices,Industries mécaniques et électriques,2000,2011,9,2011.666667,8,True,155.5,5.046646
industrial_prices,Industries mécaniques et électriques,2000,2011,10,2011.75,9,True,157.6,5.06006
industrial_prices,Industries mécaniques et électriques,2000,2011,11,2011.833333,10,True,157.6,5.06006
industrial_prices,Industries mécaniques et électriques,2000,2011,12,2011.916667,11,True,158.3,5.064492
industrial_prices,Industries mécaniques et électriques,2000,2012,1,2012.0,12,True,159.0,5.068904
industrial_prices,Industries mécaniques et électriques,2000,2012,2,2012.083333,13,True,159.2,5.070161
industrial_prices,Industries mécaniques et électriques,2000,2012,3,2012.166667,14,True,156.9,5.055609
industrial_prices,Industries mécaniques et électriques,2000,2012,4,2012.25,15,True,159.0,5.068904
industrial_prices,Industries mécaniques et électriques,2000,2012,5,2012.333333,16,True,159.4,5.071417
industrial_prices,Industries mécaniques et électriques,2000,2012,6,2012.416667,17,True,159.4,5.071417
industrial_prices,Industries mécaniques et électriques,2000,2012,7,2012.5,18,True,160.2,5.076423
industrial_prices,Industries mécaniques et électriques,2000,2012,8,2012.583333,19,True,160.1,5.075799
industrial_prices,Industries mécaniques et électriques,2000,2012,9,2012.666667,20,True,160.1,5.075799
industrial_prices,Industries mécaniques et électriques,2000,2012,10,2012.75,21,True,160.3,5.077047
industrial_prices,Industries mécaniques et électriques,2000,2012,11,2012.833333,22,True,160.3,5.077047
industrial_prices,Industries mécaniques et électriques,2000,2012,12,2012.916667,23,True,160.3,5.077047
industrial_prices,Industries mécaniques et électriques,2010,2010,1,2010.0,-12,False,98.4,4.589041
industrial_prices,Industries mécaniques et électriques,2010,2010,2,2010.083333,-11,False,98.4,4.589041
industrial_prices,Industries mécaniques et électriques,2010,2010,3,2010.166667,-10,False,98.5,4.590057
industrial_prices,Industries mécaniques et électriques,2010,2010,4,2010.25,-9,False,99.4,4.599152
industrial_prices,Industries mécaniques et électriques,2010,2010,5,2010.333333,-8,False,99.4,4.599152
industrial_prices,Industries mécaniques et électriques,2010,2010,6,2010.416667,-7,False,100.4,4.609162
industrial_prices,Industries mécaniques et électriques,2010,2010,7,2010.5,-6,False,100.5,4.610158
industrial_prices,Industries mécaniques et électriques,2010,2010,8,2010.583333,-5,False,100.6,4.611152
industrial_prices,Industries mécaniques et électriques,2010,2010,9,2010.666667,-4,False,100.7,4.612146
industrial_prices,Industries mécaniques et électriques,2010,2010,10,2010.75,-3,False,101.1,4.61611
industrial_prices,Industries mécaniques et électriques,2010,2010,11,2010.833333,-2,False,101.1,4.61611
industrial_prices,Industries mécaniques et électriques,2010,2010,12,2010.916667,-1,False,101.5,4.620059
industrial_prices,Industries mécaniques et électriques,2010,2011,1,2011.0,0,True,101.4,4.619073
industrial_prices,Industries mécaniques et électriques,2010,2011,2,2011.083333,1,True,101.8,4.62301
industrial_prices,Industries mécaniques et électriques,2010,2011,3,2011.166667,2,True,102.1,4.625953
industrial_prices,Industries mécaniques et électriques,2010,2011,4,2011.25,3,True,102.6,4.630838
industrial_prices,Industries mécaniques et électriques,2010,2011,5,2011.333333,4,True,102.7,4.631812
industrial_prices,Industries mécaniques et électriques,2010,2011,6,2011.416667,5,True,102.7,4.631812
industrial_prices,Industries mécaniques et électriques,2010,2011,7,2011.5,6,True,104.3,4.647271
industrial_prices,Industries mécaniques et électriques,2010,2011,8,2011.583333,7,True,104.8,4.652054
industrial_prices,Industries mécaniques et électriques,2010,2011,9,2011.666667,8,True,105.1,4.654912
industrial_prices,Industries mécaniques et électriques,2010,2011,10,2011.75,9,True,106.3,4.666265
industrial_prices,Industries mécaniques et électriques,2010,2011,11,2011.833333,10,True,106.3,4.666265
industrial_prices,Industries mécaniques et électriques,2010,2011,12,2011.916667,11,True,106.4,4.667206
industrial_prices,Industries mécaniques et électriques,2010,2012,1,2012.0,12,True,106.6,4.669084
industrial_prices,Industries mécaniques et électriques,2010,2012,2,2012.083333,13,True,106.6,4.669084
industrial_prices,Industries mécaniques et électriques,2010,2012,3,2012.166667,14,True,105.7,4.660605
industrial_prices,Industries mécaniques et électriques,2010,2012,4,2012.25,15,True,106.6,4.669084
industrial_prices,Industries mécaniques et électriques,2010,2012,5,2012.333333,16,True,106.9,4.671894
industrial_prices,Industries mécaniques et électriques,2010,2012,6,2012.416667,17,True,107.1,4.673763
industrial_prices,Industries mécaniques et électriques,2010,2012,7,2012.5,18,True,107.1,4.673763
industrial_prices,Industries mécaniques et électriques,2010,2012,8,2012.583333,19,True,107.3,4.675629
industrial_prices,Industries mécaniques et électriques,2010,2012,9,2012.666667,20,True,107.3,4.675629
industrial_prices,Industries mécaniques et électriques,2010,2012,10,2012.75,21,True,107.4,4.67656
industrial_prices,Industries mécaniques et électriques,2010,2012,11,2012.833333,22,True,107.4,4.67656
industrial_prices,Industries mécaniques et électriques,2010,2012,12,2012.916667,23,True,107.8,4.680278
industrial_prices,Industries mécaniques et électriques,2010,2013,1,2013.0,24,True,107.6,4.678421
industrial_prices,Industries mécaniques et électriques,2010,2013,2,2013.083333,25,True,107.6,4.678421
industrial_prices,Industries mécaniques et électriques,2010,2013,3,2013.166667,26,True,108.0,4.682131
industrial_prices,Industries mécaniques et électriques,2010,2013,4,2013.25,27,True,108.4,4.685828
industrial_prices,Industries mécaniques et électriques,2010,2013,5,2013.333333,28,True,107.8,4.680278
industrial_prices,Industries mécaniques et électriques,2010,2013,6,2013.416667,29,True,107.9,4.681205
industrial_prices,Industries mécaniques et électriques,2010,2013,7,2013.5,30,True,108.6,4.687671
industrial_prices,Industries mécaniques et électriques,2010,2013,8,2013.583333,31,True,108.8,4.689511
industrial_prices,Industries mécaniques et électriques,2010,2013,9,2013.666667,32,True,108.5,4.68675
industrial_prices,Industries mécaniques et électriques,2010,2013,10,2013.75,33,True,109.1,4.692265
industrial_prices,Industries mécaniques et électriques,2010,2013,11,2013.833333,34,True,110.0,4.70048
industrial_prices,Industries mécaniques et électriques,2010,2013,12,2013.916667,35,True,110.3,4.703204
industrial_prices,Industries mécaniques et électriques,2010,2014,1,2014.0,36,True,112.1,4.719391
industrial_prices,Industries mécaniques et électriques,2010,2014,2,2014.083333,37,True,111.7,4.715817
industrial_prices,Industries mécaniques et électriques,2010,2014,3,2014.166667,38,True,111.2,4.71133
industrial_prices,Industries mécaniques et électriques,2010,2014,4,2014.25,39,True,111.4,4.713127
industrial_prices,Industries mécaniques et électriques,2010,2014,5,2014.333333,40,True,111.4,4.713127
industrial_prices,Industries mécaniques et électriques,2010,2014,6,2014.416667,41,True,111.3,4.712229
industrial_prices,Industries mécaniques et électriques,2010,2014,7,2014.5,42,True,111.4,4.713127
industrial_prices,Industries mécaniques et électriques,2010,2014,8,2014.583333,43,True,111.1,4.710431
industrial_prices,Industries mécaniques et électriques,2010,2014,9,2014.666667,44,True,111.2,4.71133
industrial_prices,Industries mécaniques et électriques,2010,2014,10,2014.75,45,True,111.5,4.714025
industrial_prices,Industries mécaniques et électriques,2010,2014,11,2014.833333,46,True,111.7,4.715817
industrial_prices,Industries mécaniques et électriques,2010,2014,12,2014.916667,47,True,111.9,4.717606
industrial_prices,Industries mécaniques et électriques,2010,2015,1,2015.0,48,True,110.5,4.705016
industrial_prices,Industries mécaniques et électriques,2010,2015,2,2015.083333,49,True,110.7,4.706824
industrial_prices,Industries mécaniques et électriques,2010,2015,3,2015.166667,50,True,110.7,4.706824
industrial_prices,Industries mécaniques et électriques,2010,2015,4,2015.25,51,True,110.4,4.70411
industrial_prices,Industries mécaniques et électriques,2010,2015,5,2015.333333,52,True,110.6,4.70592
industrial_prices,Industries mécaniques et électriques,2010,2015,6,2015.416667,53,True,111.4,4.713127
industrial_prices,Industries mécaniques et électriques,2010,2015,7,2015.5,54,True,111.9,4.717606
industrial_prices,Industries mécaniques et électriques,2010,2015,8,2015.583333,55,True,112.5,4.722953
industrial_prices,Industries mécaniques et électriques,2010,2015,9,2015.666667,56,True,112.5,4.722953
industrial_prices,Industries mécaniques et électriques,2010,2015,10,2015.75,57,True,112.4,4.722064
industrial_prices,Industries mécaniques et électriques,2010,2015,11,2015.833333,58,True,111.8,4.716712
industrial_prices,Industries mécaniques et électriques,2010,2015,12,2015.916667,59,True,111.7,4.715817
industrial_prices,Industries mécaniques et électriques,2010,2016,1,2016.0,60,True,110.7,4.706824
industrial_prices,Industries mécaniques et électriques,2010,2016,2,2016.083333,61,True,112.2,4.720283
industrial_prices,Industries mécaniques et électriques,2010,2016,3,2016.166667,62,True,111.8,4.716712
industrial_prices,Industries mécaniques et électriques,2010,2016,4,2016.25,63,True,111.4,4.713127
industrial_prices,Industries mécaniques et électriques,2010,2016,5,2016.333333,64,True,111.8,4.716712
industrial_prices,Industries mécaniques et électriques,2010,2016,6,2016.416667,65,True,111.8,4.716712
industrial_prices,Industries mécaniques et électriques,2010,2016,7,2016.5,66,True,112.3,4.721174
industrial_prices,Industries mécaniques et électriques,2010,2016,8,2016.583333,67,True,112.3,4.721174
industrial_prices,Industries mécaniques et électriques,2010,2016,9,2016.666667,68,True,113.2,4.729156
industrial_prices,Industries mécaniques et électriques,2010,2016,10,2016.75,69,True,113.6,4.732684
industrial_prices,Industries mécaniques et électriques,2010,2016,11,2016.833333,70,True,113.4,4.730921
industrial_prices,Industries mécaniques et électriques,2010,2016,12,2016.916667,71,True,114.4,4.739701
industrial_prices,Industries mécaniques et électriques,2010,2017,1,2017.0,72,True,115.7,4.751001
industrial_prices,Industries mécaniques et électriques,2010,2017,2,2017.083333,73,True,116.0,4.75359
industrial_prices,Industries mécaniques et électriques,2010,2017,3,2017.166667,74,True,116.5,4.757891
industrial_prices,Industries mécaniques et électriques,2010,2017,4,2017.25,75,True,117.7,4.768139
industrial_prices,Industries mécaniques et électriques,2010,2017,5,2017.333333,76,True,118.6,4.775756
industrial_prices,Industries mécaniques et électriques,2010,2017,6,2017.416667,77,True,119.4,4.782479
industrial_prices,Industries mécaniques et électriques,2010,2017,7,2017.5,78,True,120.6,4.792479
industrial_prices,Industries mécaniques et électriques,2010,2017,8,2017.583333,79,True,121.1,4.796617
industrial_prices,Industries mécaniques et électriques,2010,2017,9,2017.666667,80,True,122.3,4.806477
industrial_prices,Industries mécaniques et électriques,2010,2017,10,2017.75,81,True,123.7,4.817859
industrial_prices,Industries mécaniques et électriques,2010,2017,11,2017.833333,82,True,124.7,4.825911
industrial_prices,Industries mécaniques et électriques,2010,2017,12,2017.916667,83,True,125.1,4.829113
industrial_prices,Industries mécaniques et électriques,2010,2018,1,2018.0,84,True,126.8,4.842611
industrial_prices,Industries mécaniques et électriques,2010,2018,2,2018.083333,85,True,127.5,4.848116
industrial_prices,Industries mécaniques et électriques,2010,2018,3,2018.166667,86,True,130.4,4.870607
industrial_prices,Industries mécaniques et électriques,2010,2018,4,2018.25,87,True,131.0,4.875197
industrial_prices,Industries mécaniques et électriques,2010,2018,5,2018.333333,88,True,131.5,4.879007
industrial_prices,Industries mécaniques et électriques,2010,2018,6,2018.416667,89,True,131.3,4.877485
industrial_prices,Industries mécaniques et électriques,2010,2018,7,2018.5,90,True,131.5,4.879007
industrial_prices,Industries mécaniques et électriques,2010,2018,8,2018.583333,91,True,132.1,4.883559
industrial_prices,Industries mécaniques et électriques,2010,2018,9,2018.666667,92,True,132.3,4.885072
industrial_prices,Industries mécaniques et électriques,2010,2018,10,2018.75,93,True,132.7,4.888091
industrial_prices,Industries mécaniques et électriques,2010,2018,11,2018.833333,94,True,133.0,4.890349
industrial_prices,Industries mécaniques et électriques,2010,2018,12,2018.916667,95,True,133.2,4.891852
industrial_prices,Industries mécaniques et électriques,2010,2019,1,2019.0,96,True,135.9,4.911919
industrial_prices,Industries mécaniques et électriques,2010,2019,2,2019.083333,97,True,136.3,4.914858
industrial_prices,Industries mécaniques et électriques,2010,2019,3,2019.166667,98,True,136.7,4.917789
industrial_prices,Industries mécaniques et électriques,2010,2019,4,2019.25,99,True,136.7,4.917789
industrial_prices,Industries mécaniques et électriques,2010,2019,5,2019.333333,100,True,136.8,4.91852
industrial_prices,Industries mécaniques et électriques,2010,2019,6,2019.416667,101,True,137.1,4.920711
industrial_prices,Industries mécaniques et électriques,2010,2019,7,2019.5,102,True,137.5,4.923624
industrial_prices,Industries mécaniques et électriques,2010,2019,8,2019.583333,103,True,137.8,4.925803
industrial_prices,Industries mécaniques et électriques,2010,2019,9,2019.666667,104,True,140.0,4.941642
industrial_prices,Industries mécaniques et électriques,2010,2019,10,2019.75,105,True,140.4,4.944495
industrial_prices,Industries mécaniques et électriques,2010,2019,11,2019.833333,106,True,141.3,4.950885
industrial_prices,Industries mécaniques et électriques,2010,2019,12,2019.916667,107,True,141.3,4.950885
industrial_prices,Industries mécaniques et électriques,2010,2020,1,2020.0,108,True,141.4,4.951593
industrial_prices,Industries mécaniques et électriques,2010,2020,2,2020.083333,109,True,141.4,4.951593
industrial_prices,Industries mécaniques et électriques,2010,2020,3,2020.166667,110,True,141.5,4.9523
industrial_prices,Industries mécaniques et électriques,2010,2020,4,2020.25,111,True,144.5,4.97328
industrial_prices,Industries mécaniques et électriques,2010,2020,5,2020.333333,112,True,144.5,4.97328
industrial_prices,Industries mécaniques et électriques,2010,2020,6,2020.416667,113,True,145.5,4.980176
industrial_prices,Industries mécaniques et électriques,2010,2020,7,2020.5,114,True,146.8,4.989071
industrial_prices,Industries mécaniques et électriques,2010,2020,8,2020.583333,115,True,147.4,4.99315
industrial_prices,Industries mécaniques et électriques,2010,2020,9,2020.666667,116,True,148.3,4.999237
industrial_prices,Industries mécaniques et électriques,2010,2020,10,2020.75,117,True,152.5,5.027165
industrial_prices,Industries mécaniques et électriques,2010,2020,11,2020.833333,118,True,153.1,5.031091
industrial_prices,Industries mécaniques et électriques,2010,2020,12,2020.916667,119,True,153.3,5.032397
industrial_prices,Industries mécaniques et électriques,2010,2021,1,2021.0,120,True,156.4,5.052417
industrial_prices,Industries mécaniques et électriques,2010,2021,2,2021.083333,121,True,158.3,5.064492
industrial_prices,Industries mécaniques et électriques,2010,2021,3,2021.166667,122,True,158.4,5.065123
industrial_prices,Industries mécaniques et électriques,2010,2021,4,2021.25,123,True,159.2,5.070161
industrial_prices,Industries mécaniques et électriques,2010,2021,5,2021.333333,124,True,166.8,5.116795
industrial_prices,Industries mécaniques et électriques,2010,2021,6,2021.416667,125,True,167.8,5.122773
industrial_prices,Industries mécaniques et électriques,2010,2021,7,2021.5,126,True,169.0,5.129899
industrial_prices,Industries mécaniques et électriques,2010,2021,8,2021.583333,127,True,168.3,5.125748
industrial_prices,Industries mécaniques et électriques,2010,2021,9,2021.666667,128,True,172.8,5.152135
industrial_prices,Industries mécaniques et électriques,2010,2021,10,2021.75,129,True,173.3,5.155024
industrial_prices,Industries mécaniques et électriques,2010,2021,11,2021.833333,130,True,173.2,5.154447
industrial_prices,Industries mécaniques et électriques,2010,2021,12,2021.916667,131,True,173.9,5.15848
industrial_prices,Industries mécaniques et électriques,2010,2022,1,2022.0,132,True,177.6,5.179534
industrial_prices,Industries mécaniques et électriques,2010,2022,2,2022.083333,133,True,177.7,5.180097
industrial_prices,Industries mécaniques et électriques,2010,2022,3,2022.166667,134,True,182.6,5.207298
industrial_prices,Industries mécaniques et électriques,2010,2022,4,2022.25,135,True,183.4,5.21167
industrial_prices,Industries mécaniques et électriques,2010,2022,5,2022.333333,136,True,184.5,5.217649
industrial_prices,Industries mécaniques et électriques,2010,2022,6,2022.416667,137,True,184.8,5.219274
industrial_prices,Industries mécaniques et électriques,2010,2022,7,2022.5,138,True,185.2,5.221436
industrial_prices,Industries mécaniques et électriques,2010,2022,8,2022.583333,139,True,185.3,5.221976
industrial_prices,Industries mécaniques et électriques,2010,2022,9,2022.666667,140,True,185.7,5.224132
industrial_prices,Industries mécaniques et électriques,2010,2022,10,2022.75,141,True,185.7,5.224132
industrial_prices,Industries mécaniques et électriques,2010,2022,11,2022.833333,142,True,186.7,5.229503
industrial_prices,Industries mécaniques et électriques,2010,2022,12,2022.916667,143,True,186.4,5.227895
industrial_prices,Industries mécaniques et électriques,2010,2023,1,2023.0,144,True,189.4,5.243861
industrial_prices,Industries mécaniques et électriques,2010,2023,2,2023.083333,145,True,188.8,5.240688
industrial_prices,Industries mécaniques et électriques,2010,2023,3,2023.166667,146,True,188.8,5.240688
industrial_prices,Industries mécaniques et électriques,2010,2023,4,2023.25,147,True,190.2,5.248076
industrial_prices,Industries mécaniques et électriques,2010,2023,5,2023.333333,148,True,190.3,5.248602
industrial_prices,Industries mécaniques et électriques,2010,2023,6,2023.416667,149,True,188.9,5.241218
industrial_prices,Industries mécaniques et électriques,2010,2023,7,2023.5,150,True,194.7,5.27146
industrial_prices,Industries mécaniques et électriques,2010,2023,8,2023.583333,151,True,195.6,5.276072
industrial_prices,Industries mécaniques et électriques,2010,2023,9,2023.666667,152,True,196.7,5.28168
industrial_prices,Industries mécaniques et électriques,2010,2023,10,2023.75,153,True,198.6,5.291293
industrial_prices,Industries mécaniques et électriques,2010,2023,11,2023.833333,154,True,199.8,5.297317
industrial_prices,Industries mécaniques et électriques,2010,2023,12,2023.916667,155,True,200.9,5.302807
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,1,1998.0,-156,False,113.1,4.728272
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,2,1998.083333,-155,False,113.1,4.728272
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,3,1998.166667,-154,False,113.1,4.728272
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,4,1998.25,-153,False,113.1,4.728272
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,5,1998.333333,-152,False,113.6,4.732684
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,6,1998.416667,-151,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,7,1998.5,-150,False,113.7,4.733563
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,8,1998.583333,-149,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,9,1998.666667,-148,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,10,1998.75,-147,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,11,1998.833333,-146,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1998,12,1998.916667,-145,False,113.5,4.731803
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,1,1999.0,-144,False,115.6,4.750136
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,2,1999.083333,-143,False,115.6,4.750136
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,3,1999.166667,-142,False,115.4,4.748404
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,4,1999.25,-141,False,116.3,4.756173
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,5,1999.333333,-140,False,116.3,4.756173
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,6,1999.416667,-139,False,116.6,4.758749
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,7,1999.5,-138,False,116.6,4.758749
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,8,1999.583333,-137,False,116.6,4.758749
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,9,1999.666667,-136,False,116.7,4.759607
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,10,1999.75,-135,False,116.7,4.759607
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,11,1999.833333,-134,False,116.0,4.75359
industrial_prices,"Matériaux de construction, céramiques et verre",2000,1999,12,1999.916667,-133,False,116.0,4.75359
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,1,2000.0,-132,False,115.7,4.751001
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,2,2000.083333,-131,False,115.4,4.748404
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,3,2000.166667,-130,False,115.5,4.749271
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,4,2000.25,-129,False,115.5,4.749271
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,5,2000.333333,-128,False,117.0,4.762174
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,6,2000.416667,-127,False,117.0,4.762174
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,7,2000.5,-126,False,116.8,4.760463
industrial_prices,"Matériaux de construction, céramiques et verre",2000,2000,8,2000.583333,-125,False,117.6,4.767289
