governorate,year,indicator,unit,basis,value,population_thousands,comparable,geography
Sfax,2020,library_subscribers,subscribers,per_head,10080.0,1018.4,9.897879025923016,constant
Sfax,2020,marriages,marriages,per_head,5315.0,1018.4,5.218970934799686,constant
Sfax,2020,money_orders_from_abroad,"dinars, constant 2015",per_head,60429.54545454545,1018.4,59.33773120045704,constant
Sfax,2020,primary_pupils,pupils,per_head,113535.0,1018.4,111.4836999214454,constant
Sfax,2020,primary_schools,schools,per_head,385.0,1018.4,0.37804399057344856,constant
Sfax,2020,primary_teachers,teachers,per_head,6067.0,1018.4,5.957384131971721,constant
Sfax,2020,private_gym_members,members,per_head,18846.0,1018.4,18.50549882168107,constant
Sfax,2020,private_sports_halls,halls,per_head,114.0,1018.4,0.11194029850746269,constant
Sfax,2020,public_libraries,libraries,per_head,27.0,1018.4,0.026512175962293796,constant
Sfax,2020,road_deaths,deaths,per_head,88.0,1018.4,0.08641005498821681,constant
Sfax,2020,road_injuries,injuries,per_head,390.0,1018.4,0.38295365278868815,constant
Sfax,2020,secondary_pupils,pupils,per_head,84284.0,1018.4,82.76119402985074,constant
Sfax,2020,sports_halls,halls,per_head,15.0,1018.4,0.014728986645718775,constant
Sfax,2020,stillbirths,stillbirths,per_head,200.0,1018.4,0.19638648860958366,constant
Sfax,2020,youth_centre_members,members,per_head,8057.0,1018.4,7.911429693637078,constant
Sfax,2020,youth_centres,centres,per_head,27.0,1018.4,0.026512175962293796,constant
Sfax,2020,youth_complexes,complexes,per_head,2.0,1018.4,0.0019638648860958365,constant
Sfax,2021,camping_centres,centres,per_head,1.0,1022.9,0.0009776126698602015,constant
Sfax,2021,cinema_screens,screens,per_head,2.0,1022.9,0.001955225339720403,constant
Sfax,2021,fixed_line_subscribers,subscribers,per_head,120345.0,1022.9,117.65079675432594,constant
Sfax,2021,grass_pitches,pitches,per_head,21.0,1022.9,0.02052986606706423,constant
Sfax,2021,job_offers,offers,per_head,1417.0,1022.9,1.3852771531919055,constant
Sfax,2021,job_placements,placements,per_head,2557.0,1022.9,2.499755596832535,constant
Sfax,2021,library_book_stock,books,per_head,481816.0,1022.9,471.0294261413628,constant
Sfax,2021,library_books_lent,books,per_head,45163.0,1022.9,44.151921008896274,constant
Sfax,2021,library_capacity,seats,per_head,2351.0,1022.9,2.2983673868413335,constant
Sfax,2021,library_readers,readers,per_head,52789.0,1022.9,51.60719522925017,constant
Sfax,2021,library_subscribers,subscribers,per_head,7172.0,1022.9,7.011438068237364,constant
Sfax,2021,marriages,marriages,per_head,6279.0,1022.9,6.138429954052205,constant
Sfax,2021,money_orders_from_abroad,"dinars, constant 2015",per_head,109056.59025787967,1022.9,106.61510436785578,constant
Sfax,2021,primary_pupils,pupils,per_head,114542.0,1022.9,111.97771043112719,constant
Sfax,2021,primary_schools,schools,per_head,386.0,1022.9,0.37735849056603776,constant
Sfax,2021,primary_teachers,teachers,per_head,6362.0,1022.9,6.2195718056506015,constant
Sfax,2021,private_gym_members,members,per_head,18906.0,1022.9,18.482745136376966,constant
Sfax,2021,private_sports_halls,halls,per_head,114.0,1022.9,0.11144784436406296,constant
Sfax,2021,public_libraries,libraries,per_head,27.0,1022.9,0.026395542086225438,constant
Sfax,2021,road_deaths,deaths,per_head,100.0,1022.9,0.09776126698602014,constant
Sfax,2021,road_injuries,injuries,per_head,305.0,1022.9,0.2981718643073614,constant
Sfax,2021,secondary_pupils,pupils,per_head,85555.0,1022.9,83.63965196988953,constant
Sfax,2021,sports_halls,halls,per_head,16.0,1022.9,0.015641802717763224,constant
Sfax,2021,stillbirths,stillbirths,per_head,140.0,1022.9,0.1368657737804282,constant
Sfax,2021,youth_centre_members,members,per_head,5589.0,1022.9,5.463877211848666,constant
Sfax,2021,youth_centres,centres,per_head,27.0,1022.9,0.026395542086225438,constant
Sfax,2021,youth_complexes,complexes,per_head,2.0,1022.9,0.001955225339720403,constant
Sfax,2022,camping_centres,centres,per_head,1.0,1026.5,0.000974184120798831,constant
Sfax,2022,cinema_screens,screens,per_head,2.0,1026.5,0.001948368241597662,constant
Sfax,2022,fixed_line_subscribers,subscribers,per_head,128617.0,1026.5,125.29663906478325,constant
Sfax,2022,grass_pitches,pitches,per_head,21.0,1026.5,0.020457866536775452,constant
Sfax,2022,job_offers,offers,per_head,2472.0,1026.5,2.4081831466147103,constant
Sfax,2022,job_placements,placements,per_head,2780.0,1026.5,2.7082318558207503,constant
Sfax,2022,library_book_stock,books,per_head,490030.0,1026.5,477.37944471505114,constant
Sfax,2022,library_books_lent,books,per_head,63135.0,1026.5,61.5051144666342,constant
Sfax,2022,library_capacity,seats,per_head,2236.0,1026.5,2.178275694106186,constant
Sfax,2022,library_readers,readers,per_head,85007.0,1026.5,82.81246955674622,constant
Sfax,2022,library_subscribers,subscribers,per_head,7353.0,1026.5,7.163175840233804,constant
Sfax,2022,marriages,marriages,per_head,6693.0,1026.5,6.520214320506576,constant
Sfax,2022,money_orders_from_abroad,"dinars, constant 2015",per_head,121318.99404367969,1026.5,118.18703754864072,constant
Sfax,2022,primary_pupils,pupils,per_head,115608.0,1026.5,112.62347783731126,constant
Sfax,2022,primary_schools,schools,per_head,387.0,1026.5,0.3770092547491476,constant
Sfax,2022,primary_teachers,teachers,per_head,6334.0,1026.5,6.170482221139795,constant
Sfax,2022,private_gym_members,members,per_head,14250.0,1026.5,13.88212372138334,constant
Sfax,2022,private_sports_halls,halls,per_head,122.0,1026.5,0.11885046273745738,constant
Sfax,2022,public_libraries,libraries,per_head,27.0,1026.5,0.026302971261568435,constant
Sfax,2022,road_deaths,deaths,per_head,94.0,1026.5,0.09157330735509012,constant
Sfax,2022,road_injuries,injuries,per_head,440.0,1026.5,0.4286410131514856,constant
Sfax,2022,secondary_pupils,pupils,per_head,88096.0,1026.5,85.82172430589381,constant
Sfax,2022,sports_halls,halls,per_head,16.0,1026.5,0.015586945932781296,constant
Sfax,2022,stillbirths,stillbirths,per_head,174.0,1026.5,0.16950803701899658,constant
Sfax,2022,youth_centre_members,members,per_head,7232.0,1026.5,7.045299561617146,constant
Sfax,2022,youth_centres,centres,per_head,28.0,1026.5,0.027277155382367267,constant
Sfax,2022,youth_complexes,complexes,per_head,2.0,1026.5,0.001948368241597662,constant
Sfax,2023,camping_centres,centres,per_head,1.0,1029.9,0.0009709680551509855,constant
Sfax,2023,fixed_line_subscribers,subscribers,per_head,130505.0,1029.9,126.71618603747936,constant
Sfax,2023,grass_pitches,pitches,per_head,24.0,1029.9,0.023303233323623652,constant
Sfax,2023,job_offers,offers,per_head,3053.0,1029.9,2.9643654723759587,constant
Sfax,2023,job_placements,placements,per_head,3212.0,1029.9,3.1187493931449652,constant
Sfax,2023,library_book_stock,books,per_head,479317.0,1029.9,465.4014952908049,constant
Sfax,2023,library_books_lent,books,per_head,63210.0,1029.9,61.37489076609379,constant
Sfax,2023,library_capacity,seats,per_head,2349.0,1029.9,2.280803961549665,constant
Sfax,2023,library_readers,readers,per_head,100113.0,1029.9,97.20652490533061,constant
Sfax,2023,library_subscribers,subscribers,per_head,10236.0,1029.9,9.938829012525487,constant
Sfax,2023,marriages,marriages,per_head,6003.0,1029.9,5.828721235071366,constant
Sfax,2023,money_orders_from_abroad,"dinars, constant 2015",per_head,149644.06779661018,1029.9,145.2996094733568,constant
Sfax,2023,primary_pupils,pupils,per_head,114382.0,1029.9,111.06126808428002,constant
Sfax,2023,primary_schools,schools,per_head,386.0,1029.9,0.3747936692882804,constant
Sfax,2023,primary_teachers,teachers,per_head,6304.0,1029.9,6.120982619671812,constant
Sfax,2023,private_gym_members,members,per_head,14863.0,1029.9,14.431498203709097,constant
Sfax,2023,private_sports_halls,halls,per_head,122.0,1029.9,0.11845810272842022,constant
Sfax,2023,public_libraries,libraries,per_head,27.0,1029.9,0.026216137489076606,constant
Sfax,2023,road_deaths,deaths,per_head,138.0,1029.9,0.133993591610836,constant
Sfax,2023,road_injuries,injuries,per_head,430.0,1029.9,0.41751626371492373,constant
Sfax,2023,secondary_pupils,pupils,per_head,91046.0,1029.9,88.40275754927661,constant
Sfax,2023,sports_halls,halls,per_head,16.0,1029.9,0.015535488882415767,constant
Sfax,2023,stillbirths,stillbirths,per_head,151.0,1029.9,0.1466161763277988,constant
Sfax,2023,youth_centre_members,members,per_head,5732.0,1029.9,5.565588892125448,constant
Sfax,2023,youth_centres,centres,per_head,28.0,1029.9,0.027187105544227593,constant
Sfax,2023,youth_complexes,complexes,per_head,2.0,1029.9,0.001941936110301971,constant
Sidi Bouzid,2005,bank_branches,branches,per_head,13.0,398.4,0.03263052208835342,constant
Sidi Bouzid,2005,cinema_screens,screens,per_head,0.0,398.4,0.0,constant
Sidi Bouzid,2005,fixed_line_subscribers,subscribers,per_head,18686.0,398.4,46.902610441767074,constant
Sidi Bouzid,2005,job_offers,offers,per_head,2771.0,398.4,6.955321285140562,constant
Sidi Bouzid,2005,job_placements,placements,per_head,2645.0,398.4,6.639056224899599,constant
Sidi Bouzid,2005,library_book_stock,books,per_head,189212.0,398.4,474.92971887550203,constant
Sidi Bouzid,2005,library_books_lent,books,per_head,92503.0,398.4,232.18624497991968,constant
Sidi Bouzid,2005,library_capacity,seats,per_head,1244.0,398.4,3.1224899598393576,constant
Sidi Bouzid,2005,library_readers,readers,per_head,164895.0,398.4,413.89307228915663,constant
Sidi Bouzid,2005,library_subscribers,subscribers,per_head,4048.0,398.4,10.160642570281125,constant
Sidi Bouzid,2005,marriages,marriages,per_head,2546.0,398.4,6.390562248995984,constant
Sidi Bouzid,2005,money_orders_from_abroad,"dinars, constant 2015",per_head,8661.514683153013,398.4,21.74074970670937,constant
Sidi Bouzid,2005,primary_classrooms,classrooms,per_head,1471.0,398.4,3.6922690763052213,constant
Sidi Bouzid,2005,primary_pupils,pupils,per_head,51170.0,398.4,128.43875502008032,constant
Sidi Bouzid,2005,primary_schools,schools,per_head,309.0,398.4,0.7756024096385543,constant
Sidi Bouzid,2005,primary_teachers,teachers,per_head,2803.0,398.4,7.035642570281125,constant
Sidi Bouzid,2005,public_libraries,libraries,per_head,15.0,398.4,0.03765060240963856,constant
Sidi Bouzid,2005,road_deaths,deaths,per_head,58.0,398.4,0.14558232931726908,constant
Sidi Bouzid,2005,road_injuries,injuries,per_head,330.0,398.4,0.8283132530120483,constant
Sidi Bouzid,2005,secondary_pupils,pupils,per_head,48526.0,398.4,121.80220883534137,constant
Sidi Bouzid,2005,stillbirths,stillbirths,per_head,1.0,398.4,0.0025100401606425703,constant
Sidi Bouzid,2006,bank_branches,branches,per_head,16.0,401.1,0.03989030167040638,constant
Sidi Bouzid,2006,cinema_screens,screens,per_head,0.0,401.1,0.0,constant
Sidi Bouzid,2006,fixed_line_subscribers,subscribers,per_head,18896.0,401.1,47.11044627274993,constant
Sidi Bouzid,2006,job_offers,offers,per_head,2198.0,401.1,5.479930191972077,constant
Sidi Bouzid,2006,job_placements,placements,per_head,2148.0,401.1,5.3552729992520565,constant
Sidi Bouzid,2006,library_book_stock,books,per_head,205193.0,401.1,511.575666915981,constant
Sidi Bouzid,2006,library_books_lent,books,per_head,74968.0,401.1,186.9060084766891,constant
Sidi Bouzid,2006,library_capacity,seats,per_head,770.0,401.1,1.919720767888307,constant
Sidi Bouzid,2006,library_readers,readers,per_head,139356.0,401.1,347.43455497382195,constant
Sidi Bouzid,2006,library_subscribers,subscribers,per_head,3350.0,401.1,8.352031912241335,constant
Sidi Bouzid,2006,marriages,marriages,per_head,2916.0,401.1,7.270007479431563,constant
Sidi Bouzid,2006,money_orders_from_abroad,"dinars, constant 2015",per_head,8727.00296735905,401.1,21.757673815405262,constant
Sidi Bouzid,2006,primary_classrooms,classrooms,per_head,1337.0,401.1,3.333333333333333,constant
Sidi Bouzid,2006,primary_pupils,pupils,per_head,47090.0,401.1,117.40214410371478,constant
Sidi Bouzid,2006,primary_schools,schools,per_head,311.0,401.1,0.775367738718524,constant
Sidi Bouzid,2006,primary_teachers,teachers,per_head,2793.0,401.1,6.963350785340314,constant
Sidi Bouzid,2006,public_libraries,libraries,per_head,15.0,401.1,0.03739715781600598,constant
Sidi Bouzid,2006,road_deaths,deaths,per_head,68.0,401.1,0.16953378209922712,constant
Sidi Bouzid,2006,road_injuries,injuries,per_head,429.0,401.1,1.069558713537771,constant
Sidi Bouzid,2006,secondary_pupils,pupils,per_head,48996.0,401.1,122.15407629020194,constant
Sidi Bouzid,2006,stillbirths,stillbirths,per_head,3.0,401.1,0.0074794315632011965,constant
Sidi Bouzid,2007,bank_branches,branches,per_head,18.0,403.4,0.04462072384729797,constant
Sidi Bouzid,2007,cinema_screens,screens,per_head,0.0,403.4,0.0,constant
Sidi Bouzid,2007,fixed_line_subscribers,subscribers,per_head,17916.0,403.4,44.41249380267725,constant
Sidi Bouzid,2007,grass_pitches,pitches,per_head,3.0,403.4,0.007436787307882995,constant
Sidi Bouzid,2007,job_offers,offers,per_head,2312.0,403.4,5.731284085275162,constant
Sidi Bouzid,2007,job_placements,placements,per_head,1918.0,403.4,4.754586018839862,constant
Sidi Bouzid,2007,library_book_stock,books,per_head,231275.0,403.4,573.3143282102133,constant
Sidi Bouzid,2007,library_books_lent,books,per_head,91048.0,403.4,225.70153693604365,constant
Sidi Bouzid,2007,library_capacity,seats,per_head,1217.0,403.4,3.0168567178978685,constant
Sidi Bouzid,2007,library_readers,readers,per_head,157319.0,403.4,389.98264749628163,constant
Sidi Bouzid,2007,library_subscribers,subscribers,per_head,3365.0,403.4,8.341596430342094,constant
Sidi Bouzid,2007,marriages,marriages,per_head,3437.0,403.4,8.520079325731285,constant
Sidi Bouzid,2007,money_orders_from_abroad,"dinars, constant 2015",per_head,10337.15925394548,403.4,25.62508491310233,constant
Sidi Bouzid,2007,primary_classrooms,classrooms,per_head,1354.0,403.4,3.3564700049578584,constant
Sidi Bouzid,2007,primary_pupils,pupils,per_head,45268.0,403.4,112.21616261774913,constant
Sidi Bouzid,2007,primary_schools,schools,per_head,312.0,403.4,0.7734258800198315,constant
Sidi Bouzid,2007,primary_teachers,teachers,per_head,2924.0,403.4,7.248388696083293,constant
Sidi Bouzid,2007,private_gym_members,members,per_head,1243.0,403.4,3.0813088745661874,constant
Sidi Bouzid,2007,private_sports_halls,halls,per_head,12.0,403.4,0.02974714923153198,constant
Sidi Bouzid,2007,public_libraries,libraries,per_head,15.0,403.4,0.03718393653941497,constant
Sidi Bouzid,2007,road_deaths,deaths,per_head,63.0,403.4,0.15617253346554288,constant
Sidi Bouzid,2007,road_injuries,injuries,per_head,424.0,403.4,1.05106593951413,constant
Sidi Bouzid,2007,secondary_pupils,pupils,per_head,47678.0,403.4,118.19038175508182,constant
Sidi Bouzid,2007,sports_halls,halls,per_head,3.0,403.4,0.007436787307882995,constant
Sidi Bouzid,2007,stillbirths,stillbirths,per_head,5.0,403.4,0.012394645513138325,constant
Sidi Bouzid,2007,youth_centre_members,members,per_head,2839.0,403.4,7.0376797223599405,constant
Sidi Bouzid,2007,youth_centres,centres,per_head,12.0,403.4,0.02974714923153198,constant
Sidi Bouzid,2008,bank_branches,branches,per_head,15.0,406.2,0.03692762186115214,constant
Sidi Bouzid,2008,cinema_screens,screens,per_head,0.0,406.2,0.0,constant
Sidi Bouzid,2008,fixed_line_subscribers,subscribers,per_head,17271.0,406.2,42.51846381093058,constant
Sidi Bouzid,2008,grass_pitches,pitches,per_head,3.0,406.2,0.007385524372230429,constant
Sidi Bouzid,2008,job_offers,offers,per_head,2086.0,406.2,5.135401280157558,constant
Sidi Bouzid,2008,job_placements,placements,per_head,1997.0,406.2,4.916297390448055,constant
Sidi Bouzid,2008,library_book_stock,books,per_head,239691.0,406.2,590.0812407680945,constant
Sidi Bouzid,2008,library_books_lent,books,per_head,99828.0,406.2,245.76070901033975,constant
Sidi Bouzid,2008,library_capacity,seats,per_head,1341.0,406.2,3.3013293943870017,constant
Sidi Bouzid,2008,library_readers,readers,per_head,148865.0,406.2,366.48202855736093,constant
Sidi Bouzid,2008,library_subscribers,subscribers,per_head,3156.0,406.2,7.7695716395864105,constant
Sidi Bouzid,2008,marriages,marriages,per_head,2981.0,406.2,7.338749384539636,constant
Sidi Bouzid,2008,money_orders_from_abroad,"dinars, constant 2015",per_head,10817.808219178083,406.2,26.631728752284793,constant
Sidi Bouzid,2008,primary_classrooms,classrooms,per_head,1291.0,406.2,3.1782373215164945,constant
Sidi Bouzid,2008,primary_pupils,pupils,per_head,44065.0,406.2,108.48104382077794,constant
Sidi Bouzid,2008,primary_schools,schools,per_head,316.0,406.2,0.7779419005416052,constant
Sidi Bouzid,2008,primary_teachers,teachers,per_head,2893.0,406.2,7.122107336287543,constant
Sidi Bouzid,2008,private_gym_members,members,per_head,733.0,406.2,1.8045297882816347,constant
Sidi Bouzid,2008,private_sports_halls,halls,per_head,14.0,406.2,0.034465780403742,constant
Sidi Bouzid,2008,public_libraries,libraries,per_head,15.0,406.2,0.03692762186115214,constant
Sidi Bouzid,2008,road_deaths,deaths,per_head,62.0,406.2,0.15263417035942886,constant
Sidi Bouzid,2008,road_injuries,injuries,per_head,489.0,406.2,1.2038404726735599,constant
Sidi Bouzid,2008,secondary_pupils,pupils,per_head,43614.0,406.2,107.37075332348597,constant
Sidi Bouzid,2008,sports_halls,halls,per_head,3.0,406.2,0.007385524372230429,constant
Sidi Bouzid,2008,stillbirths,stillbirths,per_head,1.0,406.2,0.002461841457410143,constant
Sidi Bouzid,2008,youth_centre_members,members,per_head,2676.0,406.2,6.587887740029542,constant
Sidi Bouzid,2008,youth_centres,centres,per_head,13.0,406.2,0.032003938946331856,constant
Sidi Bouzid,2009,cinema_screens,screens,per_head,0.0,408.8,0.0,constant
Sidi Bouzid,2009,fixed_line_subscribers,subscribers,per_head,17472.0,408.8,42.73972602739726,constant
Sidi Bouzid,2009,grass_pitches,pitches,per_head,3.0,408.8,0.007338551859099804,constant
Sidi Bouzid,2009,job_offers,offers,per_head,2290.0,408.8,5.601761252446184,constant
Sidi Bouzid,2009,job_placements,placements,per_head,2103.0,408.8,5.144324853228962,constant
Sidi Bouzid,2009,library_book_stock,books,per_head,262375.0,408.8,641.8175146771036,constant
Sidi Bouzid,2009,library_books_lent,books,per_head,103067.0,408.8,252.12084148727985,constant
Sidi Bouzid,2009,library_capacity,seats,per_head,1361.0,408.8,3.329256360078278,constant
Sidi Bouzid,2009,library_readers,readers,per_head,115378.0,408.8,282.2358121330724,constant
Sidi Bouzid,2009,library_subscribers,subscribers,per_head,3192.0,408.8,7.808219178082192,constant
Sidi Bouzid,2009,money_orders_from_abroad,"dinars, constant 2015",per_head,10406.869220607661,408.8,25.457116488766292,constant
Sidi Bouzid,2009,primary_classrooms,classrooms,per_head,1291.0,408.8,3.158023483365949,constant
Sidi Bouzid,2009,primary_pupils,pupils,per_head,43759.0,408.8,107.04256360078277,constant
Sidi Bouzid,2009,primary_schools,schools,per_head,316.0,408.8,0.7729941291585127,constant
Sidi Bouzid,2009,primary_teachers,teachers,per_head,2872.0,408.8,7.025440313111546,constant
Sidi Bouzid,2009,private_gym_members,members,per_head,733.0,408.8,1.7930528375733854,constant
Sidi Bouzid,2009,private_sports_halls,halls,per_head,14.0,408.8,0.03424657534246575,constant
Sidi Bouzid,2009,public_libraries,libraries,per_head,15.0,408.8,0.03669275929549902,constant
Sidi Bouzid,2009,road_injuries,injuries,per_head,434.0,408.8,1.0616438356164384,constant
Sidi Bouzid,2009,secondary_pupils,pupils,per_head,40898.0,408.8,100.0440313111546,constant
Sidi Bouzid,2009,sports_halls,halls,per_head,3.0,408.8,0.007338551859099804,constant
Sidi Bouzid,2009,stillbirths,stillbirths,per_head,1.0,408.8,0.002446183953033268,constant
Sidi Bouzid,2009,youth_centre_members,members,per_head,2698.0,408.8,6.599804305283757,constant
Sidi Bouzid,2009,youth_centres,centres,per_head,12.0,408.8,0.029354207436399216,constant
Sidi Bouzid,2010,bank_branches,branches,per_head,16.0,416.8,0.03838771593090211,constant
Sidi Bouzid,2010,cinema_screens,screens,per_head,0.0,416.8,0.0,constant
Sidi Bouzid,2010,fixed_line_subscribers,subscribers,per_head,11895.0,416.8,28.538867562380037,constant
Sidi Bouzid,2010,grass_pitches,pitches,per_head,3.0,416.8,0.007197696737044145,constant
Sidi Bouzid,2010,job_offers,offers,per_head,2944.0,416.8,7.063339731285988,constant
Sidi Bouzid,2010,job_placements,placements,per_head,1862.0,416.8,4.467370441458733,constant
Sidi Bouzid,2010,library_book_stock,books,per_head,276749.0,416.8,663.9851247600767,constant
Sidi Bouzid,2010,library_books_lent,books,per_head,108114.0,416.8,259.39059500959695,constant
Sidi Bouzid,2010,library_capacity,seats,per_head,1442.0,416.8,3.4596928982725528,constant
Sidi Bouzid,2010,library_readers,readers,per_head,112683.0,416.8,270.35268714011517,constant
Sidi Bouzid,2010,library_subscribers,subscribers,per_head,5790.0,416.8,13.8915547024952,constant
Sidi Bouzid,2010,marriages,marriages,per_head,3636.0,416.8,8.723608445297504,constant
Sidi Bouzid,2010,money_orders_from_abroad,"dinars, constant 2015",per_head,10870.886075949367,416.8,26.081780412546465,constant
Sidi Bouzid,2010,primary_classrooms,classrooms,per_head,1306.0,416.8,3.1333973128598847,constant
Sidi Bouzid,2010,primary_pupils,pupils,per_head,43296.0,416.8,103.87715930902111,constant
Sidi Bouzid,2010,primary_schools,schools,per_head,316.0,416.8,0.7581573896353166,constant
Sidi Bouzid,2010,primary_teachers,teachers,per_head,2835.0,416.8,6.801823416506718,constant
Sidi Bouzid,2010,private_gym_members,members,per_head,1236.0,416.8,2.965451055662188,constant
Sidi Bouzid,2010,private_sports_halls,halls,per_head,18.0,416.8,0.04318618042226487,constant
Sidi Bouzid,2010,public_libraries,libraries,per_head,15.0,416.8,0.03598848368522073,constant
Sidi Bouzid,2010,road_deaths,deaths,per_head,50.0,416.8,0.1199616122840691,constant
Sidi Bouzid,2010,road_injuries,injuries,per_head,336.0,416.8,0.8061420345489443,constant
Sidi Bouzid,2010,secondary_pupils,pupils,per_head,38019.0,416.8,91.21641074856046,constant
Sidi Bouzid,2010,sports_halls,halls,per_head,3.0,416.8,0.007197696737044145,constant
Sidi Bouzid,2010,stillbirths,stillbirths,per_head,0.0,416.8,0.0,constant
Sidi Bouzid,2010,youth_centre_members,members,per_head,1973.0,416.8,4.733685220729367,constant
Sidi Bouzid,2010,youth_centres,centres,per_head,12.0,416.8,0.02879078694817658,constant
Sidi Bouzid,2011,bank_branches,branches,per_head,18.0,420.3,0.042826552462526764,constant
Sidi Bouzid,2011,cinema_screens,screens,per_head,0.0,420.3,0.0,constant
Sidi Bouzid,2011,fixed_line_subscribers,subscribers,per_head,11515.0,420.3,27.397097311444206,constant
Sidi Bouzid,2011,grass_pitches,pitches,per_head,4.0,420.3,0.009517011658339281,constant
Sidi Bouzid,2011,job_offers,offers,per_head,1238.0,420.3,2.9455151082560076,constant
Sidi Bouzid,2011,job_placements,placements,per_head,413.0,420.3,0.9826314537235308,constant
Sidi Bouzid,2011,library_book_stock,books,per_head,286749.0,420.3,682.2483940042827,constant
Sidi Bouzid,2011,library_books_lent,books,per_head,108114.0,420.3,257.23054960742326,constant
Sidi Bouzid,2011,library_capacity,seats,per_head,1442.0,420.3,3.430882702831311,constant
Sidi Bouzid,2011,library_readers,readers,per_head,112683.0,420.3,268.1013561741613,constant
Sidi Bouzid,2011,library_subscribers,subscribers,per_head,5790.0,420.3,13.77587437544611,constant
Sidi Bouzid,2011,marriages,marriages,per_head,3774.0,420.3,8.979300499643111,constant
Sidi Bouzid,2011,primary_classrooms,classrooms,per_head,1257.0,420.3,2.990720913633119,constant
Sidi Bouzid,2011,primary_pupils,pupils,per_head,43989.0,420.3,104.66095645967167,constant
Sidi Bouzid,2011,primary_schools,schools,per_head,317.0,420.3,0.754223173923388,constant
Sidi Bouzid,2011,primary_teachers,teachers,per_head,2931.0,420.3,6.973590292648108,constant
Sidi Bouzid,2011,private_gym_members,members,per_head,733.0,420.3,1.7439923863906732,constant
Sidi Bouzid,2011,private_sports_halls,halls,per_head,14.0,420.3,0.033309540804187486,constant
Sidi Bouzid,2011,public_libraries,libraries,per_head,15.0,420.3,0.0356887937187723,constant
Sidi Bouzid,2011,road_deaths,deaths,per_head,62.0,420.3,0.14751368070425885,constant
Sidi Bouzid,2011,road_injuries,injuries,per_head,477.0,420.3,1.1349036402569592,constant
Sidi Bouzid,2011,secondary_pupils,pupils,per_head,37246.0,420.3,88.61765405662622,constant
Sidi Bouzid,2011,sports_halls,halls,per_head,3.0,420.3,0.007137758743754461,constant
Sidi Bouzid,2011,stillbirths,stillbirths,per_head,132.0,420.3,0.3140613847251963,constant
Sidi Bouzid,2011,youth_centre_members,members,per_head,2861.0,420.3,6.807042588627171,constant
Sidi Bouzid,2011,youth_centres,centres,per_head,12.0,420.3,0.028551034975017844,constant
Sidi Bouzid,2012,bank_branches,branches,per_head,18.0,423.8,0.042472864558754125,constant
Sidi Bouzid,2012,cinema_screens,screens,per_head,0.0,423.8,0.0,constant
Sidi Bouzid,2012,fixed_line_subscribers,subscribers,per_head,10620.0,423.8,25.058990089664935,constant
Sidi Bouzid,2012,grass_pitches,pitches,per_head,4.0,423.8,0.009438414346389807,constant
Sidi Bouzid,2012,job_offers,offers,per_head,1280.0,423.8,3.020292590844738,constant
Sidi Bouzid,2012,job_placements,placements,per_head,549.0,423.8,1.2954223690420008,constant
Sidi Bouzid,2012,library_book_stock,books,per_head,295890.0,423.8,698.18310523832,constant
Sidi Bouzid,2012,library_books_lent,books,per_head,85801.0,423.8,202.45634733364795,constant
Sidi Bouzid,2012,library_capacity,seats,per_head,1496.0,423.8,3.5299669655497876,constant
Sidi Bouzid,2012,library_readers,readers,per_head,103782.0,423.8,244.8843794242567,constant
Sidi Bouzid,2012,library_subscribers,subscribers,per_head,4109.0,423.8,9.695611137328928,constant
Sidi Bouzid,2012,marriages,marriages,per_head,4548.0,423.8,10.73147711184521,constant
Sidi Bouzid,2012,primary_classrooms,classrooms,per_head,1262.0,423.8,2.977819726285984,constant
Sidi Bouzid,2012,primary_pupils,pupils,per_head,44735.0,423.8,105.556866446437,constant
Sidi Bouzid,2012,primary_schools,schools,per_head,317.0,423.8,0.7479943369513922,constant
Sidi Bouzid,2012,primary_teachers,teachers,per_head,3040.0,423.8,7.1731949032562525,constant
Sidi Bouzid,2012,private_gym_members,members,per_head,534.0,423.8,1.2600283152430392,constant
Sidi Bouzid,2012,private_sports_halls,halls,per_head,8.0,423.8,0.018876828692779613,constant
Sidi Bouzid,2012,public_libraries,libraries,per_head,16.0,423.8,0.037753657385559226,constant
Sidi Bouzid,2012,road_deaths,deaths,per_head,50.0,423.8,0.11798017932987258,constant
Sidi Bouzid,2012,road_injuries,injuries,per_head,542.0,423.8,1.2789051439358188,constant
Sidi Bouzid,2012,secondary_pupils,pupils,per_head,35904.0,423.8,84.7192071731949,constant
Sidi Bouzid,2012,sports_halls,halls,per_head,3.0,423.8,0.0070788107597923545,constant
Sidi Bouzid,2012,stillbirths,stillbirths,per_head,168.0,423.8,0.3964134025483719,constant
Sidi Bouzid,2012,youth_centre_members,members,per_head,6036.0,423.8,14.242567248702217,constant
Sidi Bouzid,2012,youth_centres,centres,per_head,12.0,423.8,0.028315243039169418,constant
Sidi Bouzid,2013,bank_branches,branches,per_head,19.0,427.3,0.044465246899134094,constant
Sidi Bouzid,2013,cinema_screens,screens,per_head,0.0,427.3,0.0,constant
Sidi Bouzid,2013,fixed_line_subscribers,subscribers,per_head,9896.0,427.3,23.159372805991108,constant
Sidi Bouzid,2013,grass_pitches,pitches,per_head,5.0,427.3,0.011701380762930026,constant
Sidi Bouzid,2013,job_offers,offers,per_head,1389.0,427.3,3.250643575941961,constant
Sidi Bouzid,2013,job_placements,placements,per_head,511.0,427.3,1.1958811139714487,constant
