title_fr,panel,region,column_label,year,parts_sum,parts_mean,printed,gap,additive,agrees
evolution des morts-nés par gouvernorat de déclaration 13.1,,Centre-Ouest,2020,2020,304.0,101.33333333333333,304.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Centre-Ouest,2021,2021,379.0,126.33333333333333,379.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Centre-Ouest,2022,2022,279.0,93.0,279.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Centre-Ouest,2023,2023,253.0,84.33333333333333,253.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2003,2003,177.0,44.25,177.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2004,2004,241.0,60.25,241.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2005,2005,281.0,70.25,281.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2006,2006,329.0,82.25,329.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2007,2007,482.0,120.5,482.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2008,2008,364.0,91.0,364.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2009,2009,437.0,109.25,437.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2011,2011,677.0,169.25,677.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2012,2012,840.0,210.0,840.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2013,2013,721.0,180.25,721.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2014,2014,778.0,194.5,778.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2015,2015,705.0,176.25,705.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2016,2016,696.0,174.0,696.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2017,2017,793.0,198.25,793.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2018,2018,768.0,192.0,768.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2019,2019,687.0,171.75,687.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2020,2020,566.0,141.5,566.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2021,2021,552.0,138.0,552.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2022,2022,500.0,125.0,500.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,District-Tunis,2023,2023,395.0,98.75,395.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2003,2003,212.0,70.66666666666667,212.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2004,2004,180.0,60.0,180.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2005,2005,171.0,57.0,171.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2006,2006,164.0,54.666666666666664,164.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2007,2007,190.0,63.333333333333336,190.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2008,2008,225.0,75.0,225.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2009,2009,200.0,66.66666666666667,200.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2010,2010,192.0,64.0,192.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2011,2011,219.0,73.0,219.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2012,2012,206.0,68.66666666666667,206.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2013,2013,216.0,72.0,216.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2014,2014,164.0,54.666666666666664,164.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2015,2015,196.0,65.33333333333333,196.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2016,2016,251.0,83.66666666666667,251.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2017,2017,169.0,56.333333333333336,169.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2018,2018,186.0,62.0,186.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2019,2019,171.0,57.0,171.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2020,2020,130.0,43.333333333333336,130.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2021,2021,151.0,50.333333333333336,151.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2022,2022,115.0,38.333333333333336,115.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Est,2023,2023,100.0,33.333333333333336,100.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2003,2003,62.0,15.5,62.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2004,2004,43.0,10.75,43.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2005,2005,28.0,7.0,28.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2006,2006,110.0,27.5,110.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2007,2007,109.0,27.25,109.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2008,2008,130.0,32.5,130.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2009,2009,163.0,40.75,163.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2010,2010,150.0,37.5,150.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2011,2011,130.0,32.5,130.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2012,2012,193.0,48.25,193.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2013,2013,145.0,36.25,145.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2014,2014,140.0,35.0,140.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2015,2015,90.0,22.5,90.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2016,2016,87.0,21.75,87.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2017,2017,95.0,23.75,95.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2018,2018,78.0,19.5,78.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2019,2019,105.0,26.25,105.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2020,2020,94.0,23.5,94.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2021,2021,83.0,20.75,83.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2022,2022,94.0,23.5,94.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Nord-Ouest,2023,2023,83.0,20.75,83.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2003,2003,162.0,54.0,162.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2004,2004,145.0,48.333333333333336,145.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2005,2005,208.0,69.33333333333333,208.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2006,2006,125.0,41.666666666666664,125.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2007,2007,108.0,36.0,108.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2008,2008,108.0,36.0,108.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2009,2009,137.0,45.666666666666664,137.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2010,2010,126.0,42.0,126.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2011,2011,122.0,40.666666666666664,122.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2012,2012,198.0,66.0,198.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2013,2013,148.0,49.333333333333336,148.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2014,2014,150.0,50.0,150.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2015,2015,133.0,44.333333333333336,133.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2016,2016,221.0,73.66666666666667,221.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2017,2017,201.0,67.0,201.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2018,2018,157.0,52.333333333333336,157.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2019,2019,157.0,52.333333333333336,157.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2020,2020,127.0,42.333333333333336,127.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2021,2021,101.0,33.666666666666664,101.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2022,2022,101.0,33.666666666666664,101.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Est,2023,2023,104.0,34.666666666666664,104.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2003,2003,156.0,52.0,156.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2004,2004,173.0,57.666666666666664,173.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2005,2005,171.0,57.0,171.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2006,2006,143.0,47.666666666666664,143.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2007,2007,132.0,44.0,132.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2008,2008,136.0,45.333333333333336,136.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2009,2009,104.0,34.666666666666664,104.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2010,2010,165.0,55.0,165.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2011,2011,161.0,53.666666666666664,161.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2012,2012,165.0,55.0,165.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2013,2013,203.0,67.66666666666667,203.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2014,2014,176.0,58.666666666666664,176.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2015,2015,172.0,57.333333333333336,172.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2016,2016,170.0,56.666666666666664,170.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2017,2017,142.0,47.333333333333336,142.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2018,2018,143.0,47.666666666666664,143.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2019,2019,148.0,49.333333333333336,148.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2020,2020,157.0,52.333333333333336,157.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2021,2021,118.0,39.333333333333336,118.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2022,2022,102.0,34.0,102.0,0.0,True,True
evolution des morts-nés par gouvernorat de déclaration 13.1,,Sud-Ouest,2023,2023,98.0,32.666666666666664,98.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,*N.D,2011,68.0,17.0,68.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,19-15,2011,1874.0,468.5,1874.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,24-20,2011,6891.0,1722.75,6891.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,29-25,2011,6620.0,1655.0,6620.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,34-30,2011,2500.0,625.0,2500.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,39-35,2011,934.0,233.5,934.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,44-40,2011,428.0,107.0,428.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,50 &+,2011,135.0,33.75,135.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,Année 2011 Total,2011,19691.0,4922.75,19691.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Est,Groupe dâge 49-45,2011,241.0,60.25,241.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,*N.D,2011,134.0,44.666666666666664,134.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,*N.D,2012,153.0,51.0,153.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,19-15,2011,1415.0,471.6666666666667,1415.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,19-15,2012,1728.0,576.0,1728.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,24-20,2011,3391.0,1130.3333333333333,3391.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,24-20,2012,4301.0,1433.6666666666667,4301.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,29-25,2011,3571.0,1190.3333333333333,3571.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,29-25,2012,4780.0,1593.3333333333333,4780.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,34-30,2011,1842.0,614.0,1842.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,34-30,2012,2672.0,890.6666666666666,2672.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,39-35,2011,748.0,249.33333333333334,748.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,39-35,2012,1092.0,364.0,1092.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,44-40,2011,302.0,100.66666666666667,302.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,44-40,2012,410.0,136.66666666666666,410.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,50 &+,2011,60.0,20.0,60.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,50 &+,2012,102.0,34.0,102.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,Année 2011 Total,2011,11592.0,3864.0,11592.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,Année 2012 Total,2012,15420.0,5140.0,15420.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,Groupe dâge 49-45,2011,129.0,43.0,129.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Centre-Ouest,Groupe dâge 49-45,2012,182.0,60.666666666666664,182.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,*N.D,2011,197.0,49.25,197.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,*N.D,2012,160.0,40.0,160.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,19-15,2011,763.0,190.75,763.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,19-15,2012,891.0,222.75,891.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,24-20,2011,4221.0,1055.25,4221.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,24-20,2012,4676.0,1169.0,4676.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,29-25,2011,7795.0,1948.75,7795.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,29-25,2012,8880.0,2220.0,8880.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,34-30,2011,3653.0,913.25,3653.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,34-30,2012,4274.0,1068.5,4274.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,39-35,2011,1310.0,327.5,1310.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,39-35,2012,1585.0,396.25,1585.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,44-40,2011,644.0,161.0,644.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,44-40,2012,731.0,182.75,731.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,50 &+,2011,210.0,52.5,210.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,50 &+,2012,262.0,65.5,262.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,Année 2011 Total,2011,19118.0,4779.5,19118.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,Année 2012 Total,2012,21812.0,5453.0,21812.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,Groupe dâge 49-45,2011,325.0,81.25,325.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,District-Tunis,Groupe dâge 49-45,2012,353.0,88.25,353.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,*N.D,2011,109.0,36.333333333333336,109.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,*N.D,2012,130.0,43.333333333333336,130.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,19-15,2011,860.0,286.6666666666667,860.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,19-15,2012,1091.0,363.6666666666667,1091.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,24-20,2011,3876.0,1292.0,3876.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,24-20,2012,4297.0,1432.3333333333333,4297.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,29-25,2011,4462.0,1487.3333333333333,4462.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,29-25,2012,5359.0,1786.3333333333333,5359.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,34-30,2011,1844.0,614.6666666666666,1844.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,34-30,2012,2211.0,737.0,2211.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,39-35,2011,697.0,232.33333333333334,697.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,39-35,2012,877.0,292.3333333333333,877.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,44-40,2011,318.0,106.0,318.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,44-40,2012,381.0,127.0,381.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,50 &+,2011,88.0,29.333333333333332,88.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,50 &+,2012,93.0,31.0,93.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,Année 2011 Total,2011,12407.0,4135.666666666667,12407.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,Année 2012 Total,2012,14638.0,4879.333333333333,14638.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,Groupe dâge 49-45,2011,153.0,51.0,153.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Est,Groupe dâge 49-45,2012,199.0,66.33333333333333,199.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,*N.D,2011,111.0,27.75,111.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,*N.D,2012,112.0,28.0,112.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,19-15,2011,523.0,130.75,523.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,19-15,2012,674.0,168.5,674.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,24-20,2011,2062.0,515.5,2062.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,24-20,2012,2346.0,586.5,2346.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,29-25,2011,3296.0,824.0,3296.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,29-25,2012,3263.0,815.75,3263.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,34-30,2011,1816.0,454.0,1816.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,34-30,2012,1765.0,441.25,1765.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,39-35,2011,656.0,164.0,656.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,39-35,2012,685.0,171.25,685.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,44-40,2011,320.0,80.0,320.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,44-40,2012,315.0,78.75,315.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,50 &+,2011,108.0,27.0,108.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,50 &+,2012,100.0,25.0,100.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,Année 2011 Total,2011,9049.0,2262.25,9049.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,Année 2012 Total,2012,9404.0,2351.0,9404.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,Groupe dâge 49-45,2011,157.0,39.25,157.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Nord-Ouest,Groupe dâge 49-45,2012,144.0,36.0,144.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,*N.D,2011,84.0,28.0,84.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,*N.D,2012,130.0,43.333333333333336,130.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,19-15,2011,577.0,192.33333333333334,577.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,19-15,2012,653.0,217.66666666666666,653.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,24-20,2011,2278.0,759.3333333333334,2278.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,24-20,2012,2820.0,940.0,2820.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,29-25,2011,2643.0,881.0,2643.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,29-25,2012,3431.0,1143.6666666666667,3431.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,34-30,2011,1154.0,384.6666666666667,1154.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,34-30,2012,1583.0,527.6666666666666,1583.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,39-35,2011,457.0,152.33333333333334,457.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,39-35,2012,594.0,198.0,594.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,44-40,2011,207.0,69.0,207.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,44-40,2012,265.0,88.33333333333333,265.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,50 &+,2011,66.0,22.0,66.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,50 &+,2012,60.0,20.0,60.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,Année 2011 Total,2011,7558.0,2519.3333333333335,7558.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,Année 2012 Total,2012,9675.0,3225.0,9675.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,Groupe dâge 49-45,2011,92.0,30.666666666666668,92.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Est,Groupe dâge 49-45,2012,139.0,46.333333333333336,139.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Ouest,*N.D,2011,48.0,16.0,48.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Ouest,*N.D,2012,39.0,13.0,39.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Ouest,19-15,2011,302.0,100.66666666666667,302.0,0.0,True,True
mariage pour la 1ère fois selon le groupe 23.1,,Sud-Ouest,19-15,2012,308.0,102.66666666666667,308.0,0.0,True,True
